datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/5/2010 1:00:00 AM,1/4/2010 8:00:00 PM,RTO,RTO,RTO,RTO,106321.504,True
1/5/2010 2:00:00 AM,1/4/2010 9:00:00 PM,RTO,RTO,RTO,RTO,102470.061,True
1/5/2010 3:00:00 AM,1/4/2010 10:00:00 PM,RTO,RTO,RTO,RTO,96765.193,True
1/5/2010 4:00:00 AM,1/4/2010 11:00:00 PM,RTO,RTO,RTO,RTO,90938.001,True
1/5/2010 5:00:00 AM,1/5/2010 12:00:00 AM,RTO,RTO,RTO,RTO,86880.596,True
1/5/2010 6:00:00 AM,1/5/2010 1:00:00 AM,RTO,RTO,RTO,RTO,84792.889,True
1/5/2010 7:00:00 AM,1/5/2010 2:00:00 AM,RTO,RTO,RTO,RTO,84019.747,True
1/5/2010 8:00:00 AM,1/5/2010 3:00:00 AM,RTO,RTO,RTO,RTO,84247.230,True
1/5/2010 9:00:00 AM,1/5/2010 4:00:00 AM,RTO,RTO,RTO,RTO,86089.616,True
1/5/2010 10:00:00 AM,1/5/2010 5:00:00 AM,RTO,RTO,RTO,RTO,90827.068,True
1/5/2010 11:00:00 AM,1/5/2010 6:00:00 AM,RTO,RTO,RTO,RTO,98559.760,True
1/5/2010 12:00:00 PM,1/5/2010 7:00:00 AM,RTO,RTO,RTO,RTO,103154.293,True
1/5/2010 1:00:00 PM,1/5/2010 8:00:00 AM,RTO,RTO,RTO,RTO,102922.055,True
1/5/2010 2:00:00 PM,1/5/2010 9:00:00 AM,RTO,RTO,RTO,RTO,102070.954,True
1/5/2010 3:00:00 PM,1/5/2010 10:00:00 AM,RTO,RTO,RTO,RTO,100945.874,True
1/5/2010 4:00:00 PM,1/5/2010 11:00:00 AM,RTO,RTO,RTO,RTO,99666.268,True
1/5/2010 5:00:00 PM,1/5/2010 12:00:00 PM,RTO,RTO,RTO,RTO,98541.743,True
1/5/2010 6:00:00 PM,1/5/2010 1:00:00 PM,RTO,RTO,RTO,RTO,97639.706,True
1/5/2010 7:00:00 PM,1/5/2010 2:00:00 PM,RTO,RTO,RTO,RTO,96995.322,True
1/5/2010 8:00:00 PM,1/5/2010 3:00:00 PM,RTO,RTO,RTO,RTO,97290.719,True
1/5/2010 9:00:00 PM,1/5/2010 4:00:00 PM,RTO,RTO,RTO,RTO,100020.962,True
1/5/2010 10:00:00 PM,1/5/2010 5:00:00 PM,RTO,RTO,RTO,RTO,106280.840,True
1/5/2010 11:00:00 PM,1/5/2010 6:00:00 PM,RTO,RTO,RTO,RTO,108288.353,True
1/6/2010 12:00:00 AM,1/5/2010 7:00:00 PM,RTO,RTO,RTO,RTO,107270.275,True
1/6/2010 1:00:00 AM,1/5/2010 8:00:00 PM,RTO,RTO,RTO,RTO,105306.627,True
1/6/2010 2:00:00 AM,1/5/2010 9:00:00 PM,RTO,RTO,RTO,RTO,101443.916,True
1/6/2010 3:00:00 AM,1/5/2010 10:00:00 PM,RTO,RTO,RTO,RTO,95474.287,True
1/6/2010 4:00:00 AM,1/5/2010 11:00:00 PM,RTO,RTO,RTO,RTO,89768.877,True
1/6/2010 5:00:00 AM,1/6/2010 12:00:00 AM,RTO,RTO,RTO,RTO,85677.020,True
1/6/2010 6:00:00 AM,1/6/2010 1:00:00 AM,RTO,RTO,RTO,RTO,83549.335,True
1/6/2010 7:00:00 AM,1/6/2010 2:00:00 AM,RTO,RTO,RTO,RTO,82449.015,True
1/6/2010 8:00:00 AM,1/6/2010 3:00:00 AM,RTO,RTO,RTO,RTO,82799.927,True
1/6/2010 9:00:00 AM,1/6/2010 4:00:00 AM,RTO,RTO,RTO,RTO,84711.126,True
1/6/2010 10:00:00 AM,1/6/2010 5:00:00 AM,RTO,RTO,RTO,RTO,89536.441,True
1/6/2010 11:00:00 AM,1/6/2010 6:00:00 AM,RTO,RTO,RTO,RTO,97322.427,True
1/6/2010 12:00:00 PM,1/6/2010 7:00:00 AM,RTO,RTO,RTO,RTO,102130.653,True
1/6/2010 1:00:00 PM,1/6/2010 8:00:00 AM,RTO,RTO,RTO,RTO,101938.359,True
1/6/2010 2:00:00 PM,1/6/2010 9:00:00 AM,RTO,RTO,RTO,RTO,100932.393,True
1/6/2010 3:00:00 PM,1/6/2010 10:00:00 AM,RTO,RTO,RTO,RTO,100043.878,True
1/6/2010 4:00:00 PM,1/6/2010 11:00:00 AM,RTO,RTO,RTO,RTO,99077.642,True
1/6/2010 5:00:00 PM,1/6/2010 12:00:00 PM,RTO,RTO,RTO,RTO,97635.307,True
1/6/2010 6:00:00 PM,1/6/2010 1:00:00 PM,RTO,RTO,RTO,RTO,96477.095,True
1/6/2010 7:00:00 PM,1/6/2010 2:00:00 PM,RTO,RTO,RTO,RTO,95366.925,True
1/6/2010 8:00:00 PM,1/6/2010 3:00:00 PM,RTO,RTO,RTO,RTO,95293.632,True
1/6/2010 9:00:00 PM,1/6/2010 4:00:00 PM,RTO,RTO,RTO,RTO,98047.997,True
1/6/2010 10:00:00 PM,1/6/2010 5:00:00 PM,RTO,RTO,RTO,RTO,104231.502,True
1/6/2010 11:00:00 PM,1/6/2010 6:00:00 PM,RTO,RTO,RTO,RTO,106176.833,True
1/7/2010 12:00:00 AM,1/6/2010 7:00:00 PM,RTO,RTO,RTO,RTO,105194.947,True
1/7/2010 1:00:00 AM,1/6/2010 8:00:00 PM,RTO,RTO,RTO,RTO,103422.097,True
1/7/2010 2:00:00 AM,1/6/2010 9:00:00 PM,RTO,RTO,RTO,RTO,99833.697,True
1/7/2010 3:00:00 AM,1/6/2010 10:00:00 PM,RTO,RTO,RTO,RTO,94215.920,True
1/7/2010 4:00:00 AM,1/6/2010 11:00:00 PM,RTO,RTO,RTO,RTO,88641.000,True
1/7/2010 5:00:00 AM,1/7/2010 12:00:00 AM,RTO,RTO,RTO,RTO,84497.975,True
1/7/2010 6:00:00 AM,1/7/2010 1:00:00 AM,RTO,RTO,RTO,RTO,82540.184,True
1/7/2010 7:00:00 AM,1/7/2010 2:00:00 AM,RTO,RTO,RTO,RTO,81848.397,True
1/7/2010 8:00:00 AM,1/7/2010 3:00:00 AM,RTO,RTO,RTO,RTO,81925.198,True
1/7/2010 9:00:00 AM,1/7/2010 4:00:00 AM,RTO,RTO,RTO,RTO,83737.593,True
1/7/2010 10:00:00 AM,1/7/2010 5:00:00 AM,RTO,RTO,RTO,RTO,89016.616,True
1/7/2010 11:00:00 AM,1/7/2010 6:00:00 AM,RTO,RTO,RTO,RTO,97059.413,True
1/7/2010 12:00:00 PM,1/7/2010 7:00:00 AM,RTO,RTO,RTO,RTO,101713.966,True
1/7/2010 1:00:00 PM,1/7/2010 8:00:00 AM,RTO,RTO,RTO,RTO,100960.541,True
1/7/2010 2:00:00 PM,1/7/2010 9:00:00 AM,RTO,RTO,RTO,RTO,99077.684,True
1/7/2010 3:00:00 PM,1/7/2010 10:00:00 AM,RTO,RTO,RTO,RTO,97746.385,True
1/7/2010 4:00:00 PM,1/7/2010 11:00:00 AM,RTO,RTO,RTO,RTO,96211.473,True
1/7/2010 5:00:00 PM,1/7/2010 12:00:00 PM,RTO,RTO,RTO,RTO,94750.664,True
1/7/2010 6:00:00 PM,1/7/2010 1:00:00 PM,RTO,RTO,RTO,RTO,93567.212,True
1/7/2010 7:00:00 PM,1/7/2010 2:00:00 PM,RTO,RTO,RTO,RTO,92694.469,True
1/7/2010 8:00:00 PM,1/7/2010 3:00:00 PM,RTO,RTO,RTO,RTO,92712.254,True
1/7/2010 9:00:00 PM,1/7/2010 4:00:00 PM,RTO,RTO,RTO,RTO,95399.627,True
1/7/2010 10:00:00 PM,1/7/2010 5:00:00 PM,RTO,RTO,RTO,RTO,101727.001,True
1/7/2010 11:00:00 PM,1/7/2010 6:00:00 PM,RTO,RTO,RTO,RTO,103911.736,True
1/8/2010 12:00:00 AM,1/7/2010 7:00:00 PM,RTO,RTO,RTO,RTO,102929.731,True
1/8/2010 1:00:00 AM,1/7/2010 8:00:00 PM,RTO,RTO,RTO,RTO,100801.078,True
1/8/2010 2:00:00 AM,1/7/2010 9:00:00 PM,RTO,RTO,RTO,RTO,96722.446,True
1/8/2010 3:00:00 AM,1/7/2010 10:00:00 PM,RTO,RTO,RTO,RTO,91286.713,True
1/8/2010 4:00:00 AM,1/7/2010 11:00:00 PM,RTO,RTO,RTO,RTO,86140.578,True
1/8/2010 5:00:00 AM,1/8/2010 12:00:00 AM,RTO,RTO,RTO,RTO,82296.633,True
1/8/2010 6:00:00 AM,1/8/2010 1:00:00 AM,RTO,RTO,RTO,RTO,80295.626,True
1/8/2010 7:00:00 AM,1/8/2010 2:00:00 AM,RTO,RTO,RTO,RTO,79562.935,True
1/8/2010 8:00:00 AM,1/8/2010 3:00:00 AM,RTO,RTO,RTO,RTO,80010.309,True
1/8/2010 9:00:00 AM,1/8/2010 4:00:00 AM,RTO,RTO,RTO,RTO,82062.711,True
1/8/2010 10:00:00 AM,1/8/2010 5:00:00 AM,RTO,RTO,RTO,RTO,86632.705,True
1/8/2010 11:00:00 AM,1/8/2010 6:00:00 AM,RTO,RTO,RTO,RTO,93815.103,True
1/8/2010 12:00:00 PM,1/8/2010 7:00:00 AM,RTO,RTO,RTO,RTO,99041.777,True
1/8/2010 1:00:00 PM,1/8/2010 8:00:00 AM,RTO,RTO,RTO,RTO,100621.542,True
1/8/2010 2:00:00 PM,1/8/2010 9:00:00 AM,RTO,RTO,RTO,RTO,100511.171,True
1/8/2010 3:00:00 PM,1/8/2010 10:00:00 AM,RTO,RTO,RTO,RTO,100277.827,True
1/8/2010 4:00:00 PM,1/8/2010 11:00:00 AM,RTO,RTO,RTO,RTO,99810.828,True
1/8/2010 5:00:00 PM,1/8/2010 12:00:00 PM,RTO,RTO,RTO,RTO,98959.521,True
1/8/2010 6:00:00 PM,1/8/2010 1:00:00 PM,RTO,RTO,RTO,RTO,97750.737,True
1/8/2010 7:00:00 PM,1/8/2010 2:00:00 PM,RTO,RTO,RTO,RTO,96680.847,True
1/8/2010 8:00:00 PM,1/8/2010 3:00:00 PM,RTO,RTO,RTO,RTO,96777.791,True
1/8/2010 9:00:00 PM,1/8/2010 4:00:00 PM,RTO,RTO,RTO,RTO,99379.469,True
1/8/2010 10:00:00 PM,1/8/2010 5:00:00 PM,RTO,RTO,RTO,RTO,105345.054,True
1/8/2010 11:00:00 PM,1/8/2010 6:00:00 PM,RTO,RTO,RTO,RTO,106990.860,True
1/9/2010 12:00:00 AM,1/8/2010 7:00:00 PM,RTO,RTO,RTO,RTO,105609.197,True
1/9/2010 1:00:00 AM,1/8/2010 8:00:00 PM,RTO,RTO,RTO,RTO,103750.838,True
1/9/2010 2:00:00 AM,1/8/2010 9:00:00 PM,RTO,RTO,RTO,RTO,100605.813,True
1/9/2010 3:00:00 AM,1/8/2010 10:00:00 PM,RTO,RTO,RTO,RTO,96193.294,True
1/9/2010 4:00:00 AM,1/8/2010 11:00:00 PM,RTO,RTO,RTO,RTO,91445.044,True
1/9/2010 5:00:00 AM,1/9/2010 12:00:00 AM,RTO,RTO,RTO,RTO,87583.259,True
1/9/2010 6:00:00 AM,1/9/2010 1:00:00 AM,RTO,RTO,RTO,RTO,85472.436,True
1/9/2010 7:00:00 AM,1/9/2010 2:00:00 AM,RTO,RTO,RTO,RTO,84227.022,True
1/9/2010 8:00:00 AM,1/9/2010 3:00:00 AM,RTO,RTO,RTO,RTO,83990.969,True
1/9/2010 9:00:00 AM,1/9/2010 4:00:00 AM,RTO,RTO,RTO,RTO,84521.076,True
1/9/2010 10:00:00 AM,1/9/2010 5:00:00 AM,RTO,RTO,RTO,RTO,86384.541,True
1/9/2010 11:00:00 AM,1/9/2010 6:00:00 AM,RTO,RTO,RTO,RTO,89359.009,True
1/9/2010 12:00:00 PM,1/9/2010 7:00:00 AM,RTO,RTO,RTO,RTO,92483.970,True
1/9/2010 1:00:00 PM,1/9/2010 8:00:00 AM,RTO,RTO,RTO,RTO,94708.700,True
1/9/2010 2:00:00 PM,1/9/2010 9:00:00 AM,RTO,RTO,RTO,RTO,95797.068,True
1/9/2010 3:00:00 PM,1/9/2010 10:00:00 AM,RTO,RTO,RTO,RTO,95365.308,True
1/9/2010 4:00:00 PM,1/9/2010 11:00:00 AM,RTO,RTO,RTO,RTO,93498.059,True
1/9/2010 5:00:00 PM,1/9/2010 12:00:00 PM,RTO,RTO,RTO,RTO,91196.987,True
1/9/2010 6:00:00 PM,1/9/2010 1:00:00 PM,RTO,RTO,RTO,RTO,89135.655,True
1/9/2010 7:00:00 PM,1/9/2010 2:00:00 PM,RTO,RTO,RTO,RTO,87748.794,True
1/9/2010 8:00:00 PM,1/9/2010 3:00:00 PM,RTO,RTO,RTO,RTO,87752.556,True
1/9/2010 9:00:00 PM,1/9/2010 4:00:00 PM,RTO,RTO,RTO,RTO,90594.245,True
1/9/2010 10:00:00 PM,1/9/2010 5:00:00 PM,RTO,RTO,RTO,RTO,96775.685,True
1/9/2010 11:00:00 PM,1/9/2010 6:00:00 PM,RTO,RTO,RTO,RTO,99736.385,True
1/10/2010 12:00:00 AM,1/9/2010 7:00:00 PM,RTO,RTO,RTO,RTO,99250.744,True
1/10/2010 1:00:00 AM,1/9/2010 8:00:00 PM,RTO,RTO,RTO,RTO,98224.769,True
1/10/2010 2:00:00 AM,1/9/2010 9:00:00 PM,RTO,RTO,RTO,RTO,96047.013,True
1/10/2010 3:00:00 AM,1/9/2010 10:00:00 PM,RTO,RTO,RTO,RTO,93062.147,True
1/10/2010 4:00:00 AM,1/9/2010 11:00:00 PM,RTO,RTO,RTO,RTO,89515.471,True
1/10/2010 5:00:00 AM,1/10/2010 12:00:00 AM,RTO,RTO,RTO,RTO,86621.875,True
1/10/2010 6:00:00 AM,1/10/2010 1:00:00 AM,RTO,RTO,RTO,RTO,84928.379,True
1/10/2010 7:00:00 AM,1/10/2010 2:00:00 AM,RTO,RTO,RTO,RTO,84228.878,True
1/10/2010 8:00:00 AM,1/10/2010 3:00:00 AM,RTO,RTO,RTO,RTO,84329.543,True
1/10/2010 9:00:00 AM,1/10/2010 4:00:00 AM,RTO,RTO,RTO,RTO,85308.016,True
1/10/2010 10:00:00 AM,1/10/2010 5:00:00 AM,RTO,RTO,RTO,RTO,87115.792,True
1/10/2010 11:00:00 AM,1/10/2010 6:00:00 AM,RTO,RTO,RTO,RTO,90001.374,True
1/10/2010 12:00:00 PM,1/10/2010 7:00:00 AM,RTO,RTO,RTO,RTO,92760.285,True
1/10/2010 1:00:00 PM,1/10/2010 8:00:00 AM,RTO,RTO,RTO,RTO,94564.218,True
1/10/2010 2:00:00 PM,1/10/2010 9:00:00 AM,RTO,RTO,RTO,RTO,94736.883,True
1/10/2010 3:00:00 PM,1/10/2010 10:00:00 AM,RTO,RTO,RTO,RTO,93494.401,True
1/10/2010 4:00:00 PM,1/10/2010 11:00:00 AM,RTO,RTO,RTO,RTO,91990.027,True
1/10/2010 5:00:00 PM,1/10/2010 12:00:00 PM,RTO,RTO,RTO,RTO,90539.578,True
1/10/2010 6:00:00 PM,1/10/2010 1:00:00 PM,RTO,RTO,RTO,RTO,88738.300,True
1/10/2010 7:00:00 PM,1/10/2010 2:00:00 PM,RTO,RTO,RTO,RTO,87708.171,True
1/10/2010 8:00:00 PM,1/10/2010 3:00:00 PM,RTO,RTO,RTO,RTO,87805.250,True
1/10/2010 9:00:00 PM,1/10/2010 4:00:00 PM,RTO,RTO,RTO,RTO,91233.929,True
1/10/2010 10:00:00 PM,1/10/2010 5:00:00 PM,RTO,RTO,RTO,RTO,98651.254,True
1/10/2010 11:00:00 PM,1/10/2010 6:00:00 PM,RTO,RTO,RTO,RTO,102264.828,True
1/11/2010 12:00:00 AM,1/10/2010 7:00:00 PM,RTO,RTO,RTO,RTO,102336.315,True
1/11/2010 1:00:00 AM,1/10/2010 8:00:00 PM,RTO,RTO,RTO,RTO,101765.128,True
1/11/2010 2:00:00 AM,1/10/2010 9:00:00 PM,RTO,RTO,RTO,RTO,98910.812,True
1/11/2010 3:00:00 AM,1/10/2010 10:00:00 PM,RTO,RTO,RTO,RTO,94778.858,True
1/11/2010 4:00:00 AM,1/10/2010 11:00:00 PM,RTO,RTO,RTO,RTO,90675.696,True
1/11/2010 5:00:00 AM,1/11/2010 12:00:00 AM,RTO,RTO,RTO,RTO,87756.472,True
1/11/2010 6:00:00 AM,1/11/2010 1:00:00 AM,RTO,RTO,RTO,RTO,86728.107,True
1/11/2010 7:00:00 AM,1/11/2010 2:00:00 AM,RTO,RTO,RTO,RTO,86507.746,True
1/11/2010 8:00:00 AM,1/11/2010 3:00:00 AM,RTO,RTO,RTO,RTO,87261.540,True
1/11/2010 9:00:00 AM,1/11/2010 4:00:00 AM,RTO,RTO,RTO,RTO,89581.093,True
1/11/2010 10:00:00 AM,1/11/2010 5:00:00 AM,RTO,RTO,RTO,RTO,94992.380,True
1/11/2010 11:00:00 AM,1/11/2010 6:00:00 AM,RTO,RTO,RTO,RTO,103341.230,True
1/11/2010 12:00:00 PM,1/11/2010 7:00:00 AM,RTO,RTO,RTO,RTO,108031.050,True
1/11/2010 1:00:00 PM,1/11/2010 8:00:00 AM,RTO,RTO,RTO,RTO,106828.868,True
1/11/2010 2:00:00 PM,1/11/2010 9:00:00 AM,RTO,RTO,RTO,RTO,104573.950,True
1/11/2010 3:00:00 PM,1/11/2010 10:00:00 AM,RTO,RTO,RTO,RTO,102306.214,True
1/11/2010 4:00:00 PM,1/11/2010 11:00:00 AM,RTO,RTO,RTO,RTO,100006.462,True
