datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr
1/1/2016 4:00:00 AM,12/31/2015 11:00:00 PM,1/1/2016 5:00:00 AM,1/1/2016 12:00:00 AM,8.38,1.26,78079.30099,322.72000,642.26600,249.16700,336.27500,,
1/1/2016 3:00:00 AM,12/31/2015 10:00:00 PM,1/1/2016 4:00:00 AM,12/31/2015 11:00:00 PM,7.60,0.06,81123.36004,735.22000,580.63500,255.79200,334.77500,,
1/1/2016 2:00:00 AM,12/31/2015 9:00:00 PM,1/1/2016 3:00:00 AM,12/31/2015 10:00:00 PM,6.94,0.40,84189.95299,782.91000,582.91100,255.77700,332.44600,,
1/1/2016 1:00:00 AM,12/31/2015 8:00:00 PM,1/1/2016 2:00:00 AM,12/31/2015 9:00:00 PM,3.55,0.00,87231.32100,855.11000,564.90600,231.75800,373.15800,,
1/1/2016 12:00:00 AM,12/31/2015 7:00:00 PM,1/1/2016 1:00:00 AM,12/31/2015 8:00:00 PM,0.40,0.16,90093.36803,659.36000,574.48700,243.91700,380.18200,,
12/31/2015 11:00:00 PM,12/31/2015 6:00:00 PM,1/1/2016 12:00:00 AM,12/31/2015 7:00:00 PM,0.27,0.00,92821.66712,2633.19000,560.86400,227.81100,386.94900,,
12/31/2015 10:00:00 PM,12/31/2015 5:00:00 PM,12/31/2015 11:00:00 PM,12/31/2015 6:00:00 PM,0.40,0.00,92731.41598,2625.69000,549.08800,224.17900,376.20900,,
12/31/2015 9:00:00 PM,12/31/2015 4:00:00 PM,12/31/2015 10:00:00 PM,12/31/2015 5:00:00 PM,11.64,1.17,87461.32799,649.10000,534.27700,210.78900,362.72700,,
12/31/2015 8:00:00 PM,12/31/2015 3:00:00 PM,12/31/2015 9:00:00 PM,12/31/2015 4:00:00 PM,8.84,1.50,84432.75497,562.25000,504.58900,242.85300,325.47100,,
12/31/2015 7:00:00 PM,12/31/2015 2:00:00 PM,12/31/2015 8:00:00 PM,12/31/2015 3:00:00 PM,7.96,1.03,84140.20098,797.27000,514.09200,248.55500,331.34300,,
12/31/2015 6:00:00 PM,12/31/2015 1:00:00 PM,12/31/2015 7:00:00 PM,12/31/2015 2:00:00 PM,7.43,0.06,84524.78494,862.78000,519.72300,244.72600,340.36100,,
12/31/2015 5:00:00 PM,12/31/2015 12:00:00 PM,12/31/2015 6:00:00 PM,12/31/2015 1:00:00 PM,0.96,0.00,85107.91102,980.82000,495.94700,236.92200,321.11600,,
12/31/2015 4:00:00 PM,12/31/2015 11:00:00 AM,12/31/2015 5:00:00 PM,12/31/2015 12:00:00 PM,0.22,0.00,85553.98300,1431.17000,516.22500,242.35800,340.27800,,
12/31/2015 3:00:00 PM,12/31/2015 10:00:00 AM,12/31/2015 4:00:00 PM,12/31/2015 11:00:00 AM,0.25,0.00,85407.15502,967.98000,488.51100,199.29400,350.87200,,
12/31/2015 2:00:00 PM,12/31/2015 9:00:00 AM,12/31/2015 3:00:00 PM,12/31/2015 10:00:00 AM,0.24,0.00,84313.40404,548.77000,485.15300,227.19900,319.39100,,
12/31/2015 1:00:00 PM,12/31/2015 8:00:00 AM,12/31/2015 2:00:00 PM,12/31/2015 9:00:00 AM,1.00,1.59,82538.25704,319.52000,487.34900,227.47600,320.27700,,
12/31/2015 12:00:00 PM,12/31/2015 7:00:00 AM,12/31/2015 1:00:00 PM,12/31/2015 8:00:00 AM,6.28,0.05,80275.17098,515.64000,518.60000,249.58200,334.64300,,
12/31/2015 11:00:00 AM,12/31/2015 6:00:00 AM,12/31/2015 12:00:00 PM,12/31/2015 7:00:00 AM,8.56,0.07,76053.00604,0.00000,524.87900,234.02300,356.46900,,
12/31/2015 10:00:00 AM,12/31/2015 5:00:00 AM,12/31/2015 11:00:00 AM,12/31/2015 6:00:00 AM,8.29,1.69,71239.85203,32.97000,506.01200,217.68500,342.12700,,
12/31/2015 9:00:00 AM,12/31/2015 4:00:00 AM,12/31/2015 10:00:00 AM,12/31/2015 5:00:00 AM,6.22,1.94,67965.90503,86.68000,444.83500,157.71500,330.71600,,
12/31/2015 8:00:00 AM,12/31/2015 3:00:00 AM,12/31/2015 9:00:00 AM,12/31/2015 4:00:00 AM,7.81,0.69,67121.43503,21.35000,447.09200,153.42100,333.31900,,
12/31/2015 7:00:00 AM,12/31/2015 2:00:00 AM,12/31/2015 8:00:00 AM,12/31/2015 3:00:00 AM,7.83,0.70,67616.09696,0.00000,448.29500,155.49300,334.17400,,
12/31/2015 6:00:00 AM,12/31/2015 1:00:00 AM,12/31/2015 7:00:00 AM,12/31/2015 2:00:00 AM,5.84,0.30,69089.61398,16.60000,441.59300,200.83600,292.86700,,
