datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,dasrmcp,total_pjm_rt_load_mwh,total_pjm_cleared_dasr_mwh,total_pjm_dasr_credits,total_pjm_adj_dasr_oblig_mwh
12/30/2016 2:00:00 AM,12/29/2016 9:00:00 PM,12/30/2016 3:00:00 AM,12/29/2016 10:00:00 PM,0.00000,95079.063000,3540.000,0.00,3540.000
12/30/2016 1:00:00 AM,12/29/2016 8:00:00 PM,12/30/2016 2:00:00 AM,12/29/2016 9:00:00 PM,0.00000,98075.845000,3547.100,0.00,3547.100
12/30/2016 12:00:00 AM,12/29/2016 7:00:00 PM,12/30/2016 1:00:00 AM,12/29/2016 8:00:00 PM,0.01000,99468.552000,4065.100,40.66,4065.100
12/29/2016 11:00:00 PM,12/29/2016 6:00:00 PM,12/30/2016 12:00:00 AM,12/29/2016 7:00:00 PM,0.05000,100395.740000,4771.000,238.66,4771.000
12/29/2016 10:00:00 PM,12/29/2016 5:00:00 PM,12/29/2016 11:00:00 PM,12/29/2016 6:00:00 PM,0.05000,99174.323000,4779.500,239.06,4779.500
12/29/2016 9:00:00 PM,12/29/2016 4:00:00 PM,12/29/2016 10:00:00 PM,12/29/2016 5:00:00 PM,0.00000,92746.372000,4704.700,0.00,4704.700
12/29/2016 8:00:00 PM,12/29/2016 3:00:00 PM,12/29/2016 9:00:00 PM,12/29/2016 4:00:00 PM,0.00000,90379.033000,5344.200,0.00,5344.200
12/29/2016 7:00:00 PM,12/29/2016 2:00:00 PM,12/29/2016 8:00:00 PM,12/29/2016 3:00:00 PM,0.00000,90771.790000,5525.800,0.00,5525.800
12/29/2016 6:00:00 PM,12/29/2016 1:00:00 PM,12/29/2016 7:00:00 PM,12/29/2016 2:00:00 PM,0.00000,92295.639000,5611.300,0.00,5611.300
12/29/2016 5:00:00 PM,12/29/2016 12:00:00 PM,12/29/2016 6:00:00 PM,12/29/2016 1:00:00 PM,0.00000,93180.746000,5611.200,0.00,5611.200
12/29/2016 4:00:00 PM,12/29/2016 11:00:00 AM,12/29/2016 5:00:00 PM,12/29/2016 12:00:00 PM,0.00000,94096.432000,5585.100,0.00,5585.100
12/29/2016 3:00:00 PM,12/29/2016 10:00:00 AM,12/29/2016 4:00:00 PM,12/29/2016 11:00:00 AM,0.00000,94490.433000,5611.200,0.00,5611.200
12/29/2016 2:00:00 PM,12/29/2016 9:00:00 AM,12/29/2016 3:00:00 PM,12/29/2016 10:00:00 AM,0.00000,93967.413000,5537.000,0.00,5537.000
12/29/2016 1:00:00 PM,12/29/2016 8:00:00 AM,12/29/2016 2:00:00 PM,12/29/2016 9:00:00 AM,0.00000,93037.149000,5611.200,0.00,5611.200
12/29/2016 12:00:00 PM,12/29/2016 7:00:00 AM,12/29/2016 1:00:00 PM,12/29/2016 8:00:00 AM,0.00000,91322.241000,5496.600,0.00,5496.600
12/29/2016 11:00:00 AM,12/29/2016 6:00:00 AM,12/29/2016 12:00:00 PM,12/29/2016 7:00:00 AM,0.00000,86655.411000,4658.700,0.00,4658.700
12/29/2016 10:00:00 AM,12/29/2016 5:00:00 AM,12/29/2016 11:00:00 AM,12/29/2016 6:00:00 AM,0.00000,81261.809000,3840.000,0.00,3840.000
12/29/2016 9:00:00 AM,12/29/2016 4:00:00 AM,12/29/2016 10:00:00 AM,12/29/2016 5:00:00 AM,0.00000,77962.782000,3337.100,0.00,3337.100
12/29/2016 8:00:00 AM,12/29/2016 3:00:00 AM,12/29/2016 9:00:00 AM,12/29/2016 4:00:00 AM,0.00000,76765.302000,3573.000,0.00,3573.000
12/29/2016 7:00:00 AM,12/29/2016 2:00:00 AM,12/29/2016 8:00:00 AM,12/29/2016 3:00:00 AM,0.00000,77212.611000,3723.000,0.00,3723.000
12/29/2016 6:00:00 AM,12/29/2016 1:00:00 AM,12/29/2016 7:00:00 AM,12/29/2016 2:00:00 AM,0.00000,78484.204000,3457.100,0.00,3457.100
12/29/2016 5:00:00 AM,12/29/2016 12:00:00 AM,12/29/2016 6:00:00 AM,12/29/2016 1:00:00 AM,0.00000,80831.465000,3726.000,0.00,3726.000
12/29/2016 4:00:00 AM,12/28/2016 11:00:00 PM,12/29/2016 5:00:00 AM,12/29/2016 12:00:00 AM,0.00000,84579.218000,3607.100,0.00,3607.100
12/29/2016 3:00:00 AM,12/28/2016 10:00:00 PM,12/29/2016 4:00:00 AM,12/28/2016 11:00:00 PM,0.00000,89629.282000,3527.100,0.00,3527.100
12/29/2016 2:00:00 AM,12/28/2016 9:00:00 PM,12/29/2016 3:00:00 AM,12/28/2016 10:00:00 PM,0.00000,94014.886000,3527.101,0.00,3527.101
12/29/2016 1:00:00 AM,12/28/2016 8:00:00 PM,12/29/2016 2:00:00 AM,12/28/2016 9:00:00 PM,0.00000,96505.465000,3496.100,0.00,3496.100
12/29/2016 12:00:00 AM,12/28/2016 7:00:00 PM,12/29/2016 1:00:00 AM,12/28/2016 8:00:00 PM,0.00000,97849.410000,3527.100,0.00,3527.100
12/28/2016 11:00:00 PM,12/28/2016 6:00:00 PM,12/29/2016 12:00:00 AM,12/28/2016 7:00:00 PM,0.01000,98448.884000,4713.800,47.17,4713.800
12/28/2016 10:00:00 PM,12/28/2016 5:00:00 PM,12/28/2016 11:00:00 PM,12/28/2016 6:00:00 PM,0.05000,96242.574000,4720.400,236.10,4720.400
12/28/2016 9:00:00 PM,12/28/2016 4:00:00 PM,12/28/2016 10:00:00 PM,12/28/2016 5:00:00 PM,0.00000,89144.144000,4637.300,0.00,4637.300
12/28/2016 8:00:00 PM,12/28/2016 3:00:00 PM,12/28/2016 9:00:00 PM,12/28/2016 4:00:00 PM,0.00000,86457.264000,5359.300,0.00,5359.300
12/28/2016 7:00:00 PM,12/28/2016 2:00:00 PM,12/28/2016 8:00:00 PM,12/28/2016 3:00:00 PM,0.00000,86574.810000,5509.400,0.00,5509.400
12/28/2016 6:00:00 PM,12/28/2016 1:00:00 PM,12/28/2016 7:00:00 PM,12/28/2016 2:00:00 PM,0.00000,87558.283000,5359.300,0.00,5359.300
12/28/2016 5:00:00 PM,12/28/2016 12:00:00 PM,12/28/2016 6:00:00 PM,12/28/2016 1:00:00 PM,0.00000,88922.836000,5024.900,0.00,5024.900
12/28/2016 4:00:00 PM,12/28/2016 11:00:00 AM,12/28/2016 5:00:00 PM,12/28/2016 12:00:00 PM,0.00000,90685.044000,5479.300,0.00,5479.300
12/28/2016 3:00:00 PM,12/28/2016 10:00:00 AM,12/28/2016 4:00:00 PM,12/28/2016 11:00:00 AM,0.00000,92205.069000,5455.300,0.00,5455.300
12/28/2016 2:00:00 PM,12/28/2016 9:00:00 AM,12/28/2016 3:00:00 PM,12/28/2016 10:00:00 AM,0.00000,92923.070000,5509.300,0.00,5509.300
12/28/2016 1:00:00 PM,12/28/2016 8:00:00 AM,12/28/2016 2:00:00 PM,12/28/2016 9:00:00 AM,0.00000,93080.554000,5509.300,0.00,5509.300
12/28/2016 12:00:00 PM,12/28/2016 7:00:00 AM,12/28/2016 1:00:00 PM,12/28/2016 8:00:00 AM,0.00000,91648.385000,5509.300,0.00,5509.300
12/28/2016 11:00:00 AM,12/28/2016 6:00:00 AM,12/28/2016 12:00:00 PM,12/28/2016 7:00:00 AM,0.00000,86444.243000,4800.300,0.00,4800.300
12/28/2016 10:00:00 AM,12/28/2016 5:00:00 AM,12/28/2016 11:00:00 AM,12/28/2016 6:00:00 AM,0.00000,80184.653000,4247.200,0.00,4247.200
12/28/2016 9:00:00 AM,12/28/2016 4:00:00 AM,12/28/2016 10:00:00 AM,12/28/2016 5:00:00 AM,0.00000,75666.845000,3539.100,0.00,3539.100
12/28/2016 8:00:00 AM,12/28/2016 3:00:00 AM,12/28/2016 9:00:00 AM,12/28/2016 4:00:00 AM,0.00000,73598.611000,3518.800,0.00,3518.800
12/28/2016 7:00:00 AM,12/28/2016 2:00:00 AM,12/28/2016 8:00:00 AM,12/28/2016 3:00:00 AM,0.00000,73305.572000,3546.100,0.00,3546.100
12/28/2016 6:00:00 AM,12/28/2016 1:00:00 AM,12/28/2016 7:00:00 AM,12/28/2016 2:00:00 AM,0.00000,73907.280000,3552.100,0.00,3552.100
12/28/2016 5:00:00 AM,12/28/2016 12:00:00 AM,12/28/2016 6:00:00 AM,12/28/2016 1:00:00 AM,0.00000,75955.334000,3540.300,0.00,3540.300
12/28/2016 4:00:00 AM,12/27/2016 11:00:00 PM,12/28/2016 5:00:00 AM,12/28/2016 12:00:00 AM,0.00000,79622.612000,3043.800,0.00,3043.800
12/28/2016 3:00:00 AM,12/27/2016 10:00:00 PM,12/28/2016 4:00:00 AM,12/27/2016 11:00:00 PM,0.00000,84392.470000,3184.900,0.00,3184.900
12/28/2016 2:00:00 AM,12/27/2016 9:00:00 PM,12/28/2016 3:00:00 AM,12/27/2016 10:00:00 PM,0.00000,88564.990000,3709.000,0.00,3709.000
12/28/2016 1:00:00 AM,12/27/2016 8:00:00 PM,12/28/2016 2:00:00 AM,12/27/2016 9:00:00 PM,0.00000,91242.787000,3678.100,0.00,3678.100
12/28/2016 12:00:00 AM,12/27/2016 7:00:00 PM,12/28/2016 1:00:00 AM,12/27/2016 8:00:00 PM,0.00000,92805.206000,4217.000,0.00,4217.000
12/27/2016 11:00:00 PM,12/27/2016 6:00:00 PM,12/28/2016 12:00:00 AM,12/27/2016 7:00:00 PM,0.00000,93717.946000,4424.100,0.00,4424.100
12/27/2016 10:00:00 PM,12/27/2016 5:00:00 PM,12/27/2016 11:00:00 PM,12/27/2016 6:00:00 PM,0.01000,91985.997000,4424.300,44.26,4424.300
12/27/2016 9:00:00 PM,12/27/2016 4:00:00 PM,12/27/2016 10:00:00 PM,12/27/2016 5:00:00 PM,0.00000,85239.797000,4365.500,0.00,4365.500
12/27/2016 8:00:00 PM,12/27/2016 3:00:00 PM,12/27/2016 9:00:00 PM,12/27/2016 4:00:00 PM,0.00000,83294.965000,5206.000,0.00,5206.000
12/27/2016 7:00:00 PM,12/27/2016 2:00:00 PM,12/27/2016 8:00:00 PM,12/27/2016 3:00:00 PM,0.00000,83499.563000,5148.700,0.00,5148.700
12/27/2016 6:00:00 PM,12/27/2016 1:00:00 PM,12/27/2016 7:00:00 PM,12/27/2016 2:00:00 PM,0.00000,84456.699000,5198.600,0.00,5198.600
12/27/2016 5:00:00 PM,12/27/2016 12:00:00 PM,12/27/2016 6:00:00 PM,12/27/2016 1:00:00 PM,0.00000,85719.498000,5199.000,0.00,5199.000
12/27/2016 4:00:00 PM,12/27/2016 11:00:00 AM,12/27/2016 5:00:00 PM,12/27/2016 12:00:00 PM,0.00000,86904.108000,5206.200,0.00,5206.200
12/27/2016 3:00:00 PM,12/27/2016 10:00:00 AM,12/27/2016 4:00:00 PM,12/27/2016 11:00:00 AM,0.00000,87097.287000,5206.100,0.00,5206.100
12/27/2016 2:00:00 PM,12/27/2016 9:00:00 AM,12/27/2016 3:00:00 PM,12/27/2016 10:00:00 AM,0.00000,86093.290000,5206.000,0.00,5206.000
12/27/2016 1:00:00 PM,12/27/2016 8:00:00 AM,12/27/2016 2:00:00 PM,12/27/2016 9:00:00 AM,0.00000,84476.940000,5169.800,0.00,5169.800
12/27/2016 12:00:00 PM,12/27/2016 7:00:00 AM,12/27/2016 1:00:00 PM,12/27/2016 8:00:00 AM,0.00000,82240.335000,5010.501,0.00,5010.501
12/27/2016 11:00:00 AM,12/27/2016 6:00:00 AM,12/27/2016 12:00:00 PM,12/27/2016 7:00:00 AM,0.00000,77352.341000,4325.100,0.00,4325.100
12/27/2016 10:00:00 AM,12/27/2016 5:00:00 AM,12/27/2016 11:00:00 AM,12/27/2016 6:00:00 AM,0.00000,71715.694000,3508.800,0.00,3508.800
12/27/2016 9:00:00 AM,12/27/2016 4:00:00 AM,12/27/2016 10:00:00 AM,12/27/2016 5:00:00 AM,0.00000,67998.296000,3414.800,0.00,3414.800
12/27/2016 8:00:00 AM,12/27/2016 3:00:00 AM,12/27/2016 9:00:00 AM,12/27/2016 4:00:00 AM,0.00000,66674.090000,3417.800,0.00,3417.800
12/27/2016 7:00:00 AM,12/27/2016 2:00:00 AM,12/27/2016 8:00:00 AM,12/27/2016 3:00:00 AM,0.00000,66897.132000,3410.800,0.00,3410.800
12/27/2016 6:00:00 AM,12/27/2016 1:00:00 AM,12/27/2016 7:00:00 AM,12/27/2016 2:00:00 AM,0.00000,68110.684000,3292.800,0.00,3292.800
12/27/2016 5:00:00 AM,12/27/2016 12:00:00 AM,12/27/2016 6:00:00 AM,12/27/2016 1:00:00 AM,0.00000,70658.619000,3191.800,0.00,3191.800
12/27/2016 4:00:00 AM,12/26/2016 11:00:00 PM,12/27/2016 5:00:00 AM,12/27/2016 12:00:00 AM,0.00000,74705.248000,3755.100,0.00,3755.100
12/27/2016 3:00:00 AM,12/26/2016 10:00:00 PM,12/27/2016 4:00:00 AM,12/26/2016 11:00:00 PM,0.00000,79769.637000,3766.100,0.00,3766.100
12/27/2016 2:00:00 AM,12/26/2016 9:00:00 PM,12/27/2016 3:00:00 AM,12/26/2016 10:00:00 PM,0.00000,83863.407000,3599.500,0.00,3599.500
12/27/2016 1:00:00 AM,12/26/2016 8:00:00 PM,12/27/2016 2:00:00 AM,12/26/2016 9:00:00 PM,0.00000,86906.769000,3722.400,0.00,3722.400
12/27/2016 12:00:00 AM,12/26/2016 7:00:00 PM,12/27/2016 1:00:00 AM,12/26/2016 8:00:00 PM,0.00000,88442.962000,3651.000,0.00,3651.000
12/26/2016 11:00:00 PM,12/26/2016 6:00:00 PM,12/27/2016 12:00:00 AM,12/26/2016 7:00:00 PM,0.00000,89282.828000,3769.200,0.00,3769.200
12/26/2016 10:00:00 PM,12/26/2016 5:00:00 PM,12/26/2016 11:00:00 PM,12/26/2016 6:00:00 PM,0.00000,88055.177000,3651.900,0.00,3651.900
12/26/2016 9:00:00 PM,12/26/2016 4:00:00 PM,12/26/2016 10:00:00 PM,12/26/2016 5:00:00 PM,0.00000,82894.441000,3689.400,0.00,3689.400
12/26/2016 8:00:00 PM,12/26/2016 3:00:00 PM,12/26/2016 9:00:00 PM,12/26/2016 4:00:00 PM,0.00000,80491.004000,3737.300,0.00,3737.300
12/26/2016 7:00:00 PM,12/26/2016 2:00:00 PM,12/26/2016 8:00:00 PM,12/26/2016 3:00:00 PM,0.00000,80651.895000,3776.100,0.00,3776.100
12/26/2016 6:00:00 PM,12/26/2016 1:00:00 PM,12/26/2016 7:00:00 PM,12/26/2016 2:00:00 PM,0.00000,81539.644000,3776.100,0.00,3776.100
12/26/2016 5:00:00 PM,12/26/2016 12:00:00 PM,12/26/2016 6:00:00 PM,12/26/2016 1:00:00 PM,0.00000,82490.300000,3537.200,0.00,3537.200
12/26/2016 4:00:00 PM,12/26/2016 11:00:00 AM,12/26/2016 5:00:00 PM,12/26/2016 12:00:00 PM,0.00000,83080.935000,3776.100,0.00,3776.100
12/26/2016 3:00:00 PM,12/26/2016 10:00:00 AM,12/26/2016 4:00:00 PM,12/26/2016 11:00:00 AM,0.00000,82664.903000,3968.601,0.00,3968.601
12/26/2016 2:00:00 PM,12/26/2016 9:00:00 AM,12/26/2016 3:00:00 PM,12/26/2016 10:00:00 AM,0.00000,81162.401000,3769.100,0.00,3769.100
12/26/2016 1:00:00 PM,12/26/2016 8:00:00 AM,12/26/2016 2:00:00 PM,12/26/2016 9:00:00 AM,0.00000,78693.797000,3488.400,0.00,3488.400
12/26/2016 12:00:00 PM,12/26/2016 7:00:00 AM,12/26/2016 1:00:00 PM,12/26/2016 8:00:00 AM,0.00000,76661.656000,3519.600,0.00,3519.600
12/26/2016 11:00:00 AM,12/26/2016 6:00:00 AM,12/26/2016 12:00:00 PM,12/26/2016 7:00:00 AM,0.00000,74144.148000,3411.100,0.00,3411.100
12/26/2016 10:00:00 AM,12/26/2016 5:00:00 AM,12/26/2016 11:00:00 AM,12/26/2016 6:00:00 AM,0.00000,71439.413000,3465.200,0.00,3465.200
12/26/2016 9:00:00 AM,12/26/2016 4:00:00 AM,12/26/2016 10:00:00 AM,12/26/2016 5:00:00 AM,0.00000,69453.975000,3555.100,0.00,3555.100
12/26/2016 8:00:00 AM,12/26/2016 3:00:00 AM,12/26/2016 9:00:00 AM,12/26/2016 4:00:00 AM,0.00000,68737.035000,3762.100,0.00,3762.100
12/26/2016 7:00:00 AM,12/26/2016 2:00:00 AM,12/26/2016 8:00:00 AM,12/26/2016 3:00:00 AM,0.00000,69142.313000,3759.100,0.00,3759.100
12/26/2016 6:00:00 AM,12/26/2016 1:00:00 AM,12/26/2016 7:00:00 AM,12/26/2016 2:00:00 AM,0.00000,70471.365000,3342.200,0.00,3342.200
12/26/2016 5:00:00 AM,12/26/2016 12:00:00 AM,12/26/2016 6:00:00 AM,12/26/2016 1:00:00 AM,0.00000,72720.000000,3669.100,0.00,3669.100
12/26/2016 4:00:00 AM,12/25/2016 11:00:00 PM,12/26/2016 5:00:00 AM,12/26/2016 12:00:00 AM,0.00000,75918.232000,3932.500,0.00,3932.500
12/26/2016 3:00:00 AM,12/25/2016 10:00:00 PM,12/26/2016 4:00:00 AM,12/25/2016 11:00:00 PM,0.00000,79336.493000,3932.500,0.00,3932.500
12/26/2016 2:00:00 AM,12/25/2016 9:00:00 PM,12/26/2016 3:00:00 AM,12/25/2016 10:00:00 PM,0.00000,81545.308000,3932.600,0.00,3932.600
12/26/2016 1:00:00 AM,12/25/2016 8:00:00 PM,12/26/2016 2:00:00 AM,12/25/2016 9:00:00 PM,0.00000,82180.255000,3932.500,0.00,3932.500
12/26/2016 12:00:00 AM,12/25/2016 7:00:00 PM,12/26/2016 1:00:00 AM,12/25/2016 8:00:00 PM,0.00000,81849.891000,3932.500,0.00,3932.500
12/25/2016 11:00:00 PM,12/25/2016 6:00:00 PM,12/26/2016 12:00:00 AM,12/25/2016 7:00:00 PM,0.00000,81688.309000,4151.100,0.00,4151.100
12/25/2016 10:00:00 PM,12/25/2016 5:00:00 PM,12/25/2016 11:00:00 PM,12/25/2016 6:00:00 PM,0.00000,80431.000000,3935.500,0.00,3935.500
12/25/2016 9:00:00 PM,12/25/2016 4:00:00 PM,12/25/2016 10:00:00 PM,12/25/2016 5:00:00 PM,0.00000,75475.971000,3755.600,0.00,3755.600
12/25/2016 8:00:00 PM,12/25/2016 3:00:00 PM,12/25/2016 9:00:00 PM,12/25/2016 4:00:00 PM,0.00000,73632.777000,3626.500,0.00,3626.500
12/25/2016 7:00:00 PM,12/25/2016 2:00:00 PM,12/25/2016 8:00:00 PM,12/25/2016 3:00:00 PM,0.00000,73847.265000,3481.500,0.00,3481.500
