datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr
12/30/2012 6:00:00 PM,12/30/2012 1:00:00 PM,12/30/2012 7:00:00 PM,12/30/2012 2:00:00 PM,12.37,3.51,87442.82601,398.49000,682.91600,135.65300,558.72200,,
12/30/2012 5:00:00 PM,12/30/2012 12:00:00 PM,12/30/2012 6:00:00 PM,12/30/2012 1:00:00 PM,11.20,2.91,88326.49403,31.73000,705.64500,134.13000,583.12500,,
12/30/2012 4:00:00 PM,12/30/2012 11:00:00 AM,12/30/2012 5:00:00 PM,12/30/2012 12:00:00 PM,15.48,3.55,88795.02010,265.64000,634.63300,126.59800,518.53100,,
12/30/2012 3:00:00 PM,12/30/2012 10:00:00 AM,12/30/2012 4:00:00 PM,12/30/2012 11:00:00 AM,14.33,3.54,88916.28892,24.00000,707.22200,134.68500,584.29400,,
12/30/2012 2:00:00 PM,12/30/2012 9:00:00 AM,12/30/2012 3:00:00 PM,12/30/2012 10:00:00 AM,13.26,3.47,88290.54696,35.18000,630.44600,129.97000,510.81600,,
12/30/2012 1:00:00 PM,12/30/2012 8:00:00 AM,12/30/2012 2:00:00 PM,12/30/2012 9:00:00 AM,14.48,4.20,86658.65004,108.55000,688.20500,131.33300,567.70900,,
12/30/2012 12:00:00 PM,12/30/2012 7:00:00 AM,12/30/2012 1:00:00 PM,12/30/2012 8:00:00 AM,10.46,3.28,84680.99801,747.75000,710.52600,94.99600,626.40100,,
12/30/2012 11:00:00 AM,12/30/2012 6:00:00 AM,12/30/2012 12:00:00 PM,12/30/2012 7:00:00 AM,14.81,2.72,81830.27202,0.00000,751.48400,69.99700,693.06800,,
12/30/2012 10:00:00 AM,12/30/2012 5:00:00 AM,12/30/2012 11:00:00 AM,12/30/2012 6:00:00 AM,21.14,2.39,79362.39698,756.78000,590.26000,154.48400,506.73900,,
12/30/2012 9:00:00 AM,12/30/2012 4:00:00 AM,12/30/2012 10:00:00 AM,12/30/2012 5:00:00 AM,11.02,4.22,77864.90901,24.39000,402.63800,148.03300,313.29500,,
12/30/2012 8:00:00 AM,12/30/2012 3:00:00 AM,12/30/2012 9:00:00 AM,12/30/2012 4:00:00 AM,8.90,4.63,77527.79191,151.80000,456.68600,101.82300,388.63300,,
12/30/2012 7:00:00 AM,12/30/2012 2:00:00 AM,12/30/2012 8:00:00 AM,12/30/2012 3:00:00 AM,10.95,3.02,77990.24100,90.37000,465.38700,102.36400,398.39300,,
12/30/2012 6:00:00 AM,12/30/2012 1:00:00 AM,12/30/2012 7:00:00 AM,12/30/2012 2:00:00 AM,31.76,3.58,79355.92899,0.00000,452.26400,156.74900,359.84600,,
12/30/2012 5:00:00 AM,12/30/2012 12:00:00 AM,12/30/2012 6:00:00 AM,12/30/2012 1:00:00 AM,20.10,10.04,82183.73201,38.67000,380.02000,98.21900,327.12100,,
12/30/2012 4:00:00 AM,12/29/2012 11:00:00 PM,12/30/2012 5:00:00 AM,12/30/2012 12:00:00 AM,12.78,4.44,86255.54001,6.60000,616.06100,160.08500,466.84000,,
12/30/2012 3:00:00 AM,12/29/2012 10:00:00 PM,12/30/2012 4:00:00 AM,12/29/2012 11:00:00 PM,14.06,2.38,91215.77704,411.96000,728.68900,175.46700,566.67900,,
12/30/2012 2:00:00 AM,12/29/2012 9:00:00 PM,12/30/2012 3:00:00 AM,12/29/2012 10:00:00 PM,15.57,3.60,95206.10498,252.16000,656.62400,168.41700,500.57200,,
12/30/2012 1:00:00 AM,12/29/2012 8:00:00 PM,12/30/2012 2:00:00 AM,12/29/2012 9:00:00 PM,13.94,4.32,97747.95097,800.29000,616.06100,168.84600,458.94900,,
12/30/2012 12:00:00 AM,12/29/2012 7:00:00 PM,12/30/2012 1:00:00 AM,12/29/2012 8:00:00 PM,10.14,4.05,99234.81500,990.88000,592.23900,167.65100,435.95300,,
12/29/2012 11:00:00 PM,12/29/2012 6:00:00 PM,12/30/2012 12:00:00 AM,12/29/2012 7:00:00 PM,71.78,2.97,100260.30199,0.00000,669.85800,170.41600,512.47100,,
12/29/2012 10:00:00 PM,12/29/2012 5:00:00 PM,12/29/2012 11:00:00 PM,12/29/2012 6:00:00 PM,72.17,4.01,98658.67204,130.55000,656.60200,140.40500,529.02800,,
12/29/2012 9:00:00 PM,12/29/2012 4:00:00 PM,12/29/2012 10:00:00 PM,12/29/2012 5:00:00 PM,14.61,2.63,92099.81106,2293.06000,702.25400,131.03500,584.61900,,
12/29/2012 8:00:00 PM,12/29/2012 3:00:00 PM,12/29/2012 9:00:00 PM,12/29/2012 4:00:00 PM,18.38,5.09,89858.27199,0.00000,700.01900,139.58200,573.31900,,
12/29/2012 7:00:00 PM,12/29/2012 2:00:00 PM,12/29/2012 8:00:00 PM,12/29/2012 3:00:00 PM,11.01,2.33,90077.92902,581.64000,724.39200,143.89300,593.64000,,
12/29/2012 6:00:00 PM,12/29/2012 1:00:00 PM,12/29/2012 7:00:00 PM,12/29/2012 2:00:00 PM,13.30,7.29,91307.15805,387.70000,682.87800,133.30300,561.89300,,
12/29/2012 5:00:00 PM,12/29/2012 12:00:00 PM,12/29/2012 6:00:00 PM,12/29/2012 1:00:00 PM,14.58,4.37,92722.69198,1363.86000,657.31800,129.12400,539.90700,,
12/29/2012 4:00:00 PM,12/29/2012 11:00:00 AM,12/29/2012 5:00:00 PM,12/29/2012 12:00:00 PM,18.77,2.76,93137.14001,1382.64000,705.08500,138.65300,578.92700,,
12/29/2012 3:00:00 PM,12/29/2012 10:00:00 AM,12/29/2012 4:00:00 PM,12/29/2012 11:00:00 AM,11.73,4.38,92145.26298,236.59000,650.14000,135.83200,525.54700,,
12/29/2012 2:00:00 PM,12/29/2012 9:00:00 AM,12/29/2012 3:00:00 PM,12/29/2012 10:00:00 AM,14.18,4.62,90055.03401,2143.82000,663.45200,134.12500,540.37100,,
12/29/2012 1:00:00 PM,12/29/2012 8:00:00 AM,12/29/2012 2:00:00 PM,12/29/2012 9:00:00 AM,12.66,8.26,87186.90705,843.01000,665.38000,131.25900,544.88900,,
12/29/2012 12:00:00 PM,12/29/2012 7:00:00 AM,12/29/2012 1:00:00 PM,12/29/2012 8:00:00 AM,11.77,3.55,84693.09905,337.97000,702.81900,136.58100,577.08700,,
12/29/2012 11:00:00 AM,12/29/2012 6:00:00 AM,12/29/2012 12:00:00 PM,12/29/2012 7:00:00 AM,15.67,7.05,81521.96204,169.58000,672.82800,138.33800,544.81400,,
12/29/2012 10:00:00 AM,12/29/2012 5:00:00 AM,12/29/2012 11:00:00 AM,12/29/2012 6:00:00 AM,23.63,6.80,78890.36399,132.32000,612.51900,223.74500,460.09800,,
12/29/2012 9:00:00 AM,12/29/2012 4:00:00 AM,12/29/2012 10:00:00 AM,12/29/2012 5:00:00 AM,30.43,6.60,77340.68694,0.00000,445.07200,215.75300,292.13500,,
12/29/2012 8:00:00 AM,12/29/2012 3:00:00 AM,12/29/2012 9:00:00 AM,12/29/2012 4:00:00 AM,11.88,7.02,77149.40096,431.46000,532.80800,220.99700,320.08100,,
12/29/2012 7:00:00 AM,12/29/2012 2:00:00 AM,12/29/2012 8:00:00 AM,12/29/2012 3:00:00 AM,10.91,3.79,77896.61098,9.51000,452.23400,222.28000,293.77200,,
12/29/2012 6:00:00 AM,12/29/2012 1:00:00 AM,12/29/2012 7:00:00 AM,12/29/2012 2:00:00 AM,10.50,3.49,79457.02698,4.51000,459.32500,224.11900,300.03000,,
12/29/2012 5:00:00 AM,12/29/2012 12:00:00 AM,12/29/2012 6:00:00 AM,12/29/2012 1:00:00 AM,9.36,4.38,82300.92599,71.69000,382.24500,188.48000,247.68200,,
12/29/2012 4:00:00 AM,12/28/2012 11:00:00 PM,12/29/2012 5:00:00 AM,12/29/2012 12:00:00 AM,9.09,3.65,86786.52104,83.80000,634.85000,144.22600,501.83300,,
12/29/2012 3:00:00 AM,12/28/2012 10:00:00 PM,12/29/2012 4:00:00 AM,12/28/2012 11:00:00 PM,18.31,12.27,92409.36894,377.07000,676.26600,158.67800,529.89900,,
12/29/2012 2:00:00 AM,12/28/2012 9:00:00 PM,12/29/2012 3:00:00 AM,12/28/2012 10:00:00 PM,15.28,4.46,96686.13999,389.96000,658.92600,156.12100,515.28100,,
12/29/2012 1:00:00 AM,12/28/2012 8:00:00 PM,12/29/2012 2:00:00 AM,12/28/2012 9:00:00 PM,24.60,5.87,99174.11907,160.51000,717.63500,167.82200,563.52800,,
12/29/2012 12:00:00 AM,12/28/2012 7:00:00 PM,12/29/2012 1:00:00 AM,12/28/2012 8:00:00 PM,18.23,4.72,100804.91698,314.74000,737.23700,165.89300,585.48600,,
12/28/2012 11:00:00 PM,12/28/2012 6:00:00 PM,12/29/2012 12:00:00 AM,12/28/2012 7:00:00 PM,18.64,5.92,101966.71002,1610.96000,720.90300,176.38200,558.24200,,
12/28/2012 10:00:00 PM,12/28/2012 5:00:00 PM,12/28/2012 11:00:00 PM,12/28/2012 6:00:00 PM,20.92,6.07,100698.50404,7601.67000,690.81400,167.63500,536.17900,,
12/28/2012 9:00:00 PM,12/28/2012 4:00:00 PM,12/28/2012 10:00:00 PM,12/28/2012 5:00:00 PM,12.27,9.20,93554.56103,727.27000,719.43200,168.78800,563.41500,,
12/28/2012 8:00:00 PM,12/28/2012 3:00:00 PM,12/28/2012 9:00:00 PM,12/28/2012 4:00:00 PM,15.71,7.83,90989.99096,109.74000,653.99200,159.16100,506.01100,,
12/28/2012 7:00:00 PM,12/28/2012 2:00:00 PM,12/28/2012 8:00:00 PM,12/28/2012 3:00:00 PM,10.48,4.00,91348.44395,313.95000,728.04100,172.64400,567.40600,,
12/28/2012 6:00:00 PM,12/28/2012 1:00:00 PM,12/28/2012 7:00:00 PM,12/28/2012 2:00:00 PM,14.01,5.19,92292.38006,89.96000,765.13600,175.60300,601.87500,,
12/28/2012 5:00:00 PM,12/28/2012 12:00:00 PM,12/28/2012 6:00:00 PM,12/28/2012 1:00:00 PM,14.57,4.53,93690.24200,31.97000,714.09500,170.18300,555.48300,,
12/28/2012 4:00:00 PM,12/28/2012 11:00:00 AM,12/28/2012 5:00:00 PM,12/28/2012 12:00:00 PM,15.52,4.40,95328.23500,42.53000,789.57100,175.93800,626.39000,,
12/28/2012 3:00:00 PM,12/28/2012 10:00:00 AM,12/28/2012 4:00:00 PM,12/28/2012 11:00:00 AM,15.19,4.73,96916.52901,212.47000,735.30600,166.69700,580.40600,,
12/28/2012 2:00:00 PM,12/28/2012 9:00:00 AM,12/28/2012 3:00:00 PM,12/28/2012 10:00:00 AM,21.07,7.72,97419.53801,192.00000,751.18700,166.47200,596.74400,,
12/28/2012 1:00:00 PM,12/28/2012 8:00:00 AM,12/28/2012 2:00:00 PM,12/28/2012 9:00:00 AM,12.75,4.91,97079.65195,72.89000,718.75700,158.47000,571.66900,,
12/28/2012 12:00:00 PM,12/28/2012 7:00:00 AM,12/28/2012 1:00:00 PM,12/28/2012 8:00:00 AM,10.66,6.10,95303.58207,1285.02000,738.87300,169.76100,580.87200,,
12/28/2012 11:00:00 AM,12/28/2012 6:00:00 AM,12/28/2012 12:00:00 PM,12/28/2012 7:00:00 AM,10.27,3.55,90354.76396,366.78000,754.32200,141.58500,624.95500,,
12/28/2012 10:00:00 AM,12/28/2012 5:00:00 AM,12/28/2012 11:00:00 AM,12/28/2012 6:00:00 AM,17.00,8.30,84471.07998,17.14000,709.89600,182.91400,608.80100,,
12/28/2012 9:00:00 AM,12/28/2012 4:00:00 AM,12/28/2012 10:00:00 AM,12/28/2012 5:00:00 AM,10.99,6.22,80533.31600,0.00000,471.23600,187.67800,353.63800,,
12/28/2012 8:00:00 AM,12/28/2012 3:00:00 AM,12/28/2012 9:00:00 AM,12/28/2012 4:00:00 AM,10.93,5.21,79196.34100,0.00000,442.84500,176.86500,331.56900,,
12/28/2012 7:00:00 AM,12/28/2012 2:00:00 AM,12/28/2012 8:00:00 AM,12/28/2012 3:00:00 AM,19.51,7.62,79296.26597,15.77000,474.07300,184.89600,354.31700,,
12/28/2012 6:00:00 AM,12/28/2012 1:00:00 AM,12/28/2012 7:00:00 AM,12/28/2012 2:00:00 AM,11.80,7.64,80541.52801,0.00000,513.81900,172.66600,413.21900,,
12/28/2012 5:00:00 AM,12/28/2012 12:00:00 AM,12/28/2012 6:00:00 AM,12/28/2012 1:00:00 AM,9.81,9.29,83354.81379,171.52000,406.51400,154.88300,308.87600,,
12/28/2012 4:00:00 AM,12/27/2012 11:00:00 PM,12/28/2012 5:00:00 AM,12/28/2012 12:00:00 AM,13.13,8.12,88221.53204,130.36000,663.43700,156.65400,518.31700,,
12/28/2012 3:00:00 AM,12/27/2012 10:00:00 PM,12/28/2012 4:00:00 AM,12/27/2012 11:00:00 PM,20.41,7.81,94043.98502,2321.73000,704.23900,166.18900,550.87800,,
12/28/2012 2:00:00 AM,12/27/2012 9:00:00 PM,12/28/2012 3:00:00 AM,12/27/2012 10:00:00 PM,30.95,3.33,99163.73508,3962.06000,757.46100,173.40100,599.13700,,
12/28/2012 1:00:00 AM,12/27/2012 8:00:00 PM,12/28/2012 2:00:00 AM,12/27/2012 9:00:00 PM,37.58,5.77,102694.42194,11521.19000,774.36000,171.79000,618.12600,,
12/28/2012 12:00:00 AM,12/27/2012 7:00:00 PM,12/28/2012 1:00:00 AM,12/27/2012 8:00:00 PM,17.98,3.78,104383.26197,2669.30000,721.70900,173.07300,563.14400,,
12/27/2012 11:00:00 PM,12/27/2012 6:00:00 PM,12/28/2012 12:00:00 AM,12/27/2012 7:00:00 PM,69.67,3.66,106026.16403,4883.64000,846.68000,175.77100,687.57700,,
12/27/2012 10:00:00 PM,12/27/2012 5:00:00 PM,12/27/2012 11:00:00 PM,12/27/2012 6:00:00 PM,78.91,3.59,104988.74401,2234.60000,725.62300,174.00900,565.99800,,
12/27/2012 9:00:00 PM,12/27/2012 4:00:00 PM,12/27/2012 10:00:00 PM,12/27/2012 5:00:00 PM,31.11,4.57,98501.61704,7668.70000,739.54200,171.38000,582.10300,,
12/27/2012 8:00:00 PM,12/27/2012 3:00:00 PM,12/27/2012 9:00:00 PM,12/27/2012 4:00:00 PM,17.28,4.91,96099.41205,1152.67000,801.83300,173.64200,641.81900,,
12/27/2012 7:00:00 PM,12/27/2012 2:00:00 PM,12/27/2012 8:00:00 PM,12/27/2012 3:00:00 PM,18.27,5.50,96087.95794,2500.01000,729.82300,175.83600,566.13600,,
12/27/2012 6:00:00 PM,12/27/2012 1:00:00 PM,12/27/2012 7:00:00 PM,12/27/2012 2:00:00 PM,19.10,3.50,96767.37799,463.08000,758.79600,172.55500,598.69400,,
12/27/2012 5:00:00 PM,12/27/2012 12:00:00 PM,12/27/2012 6:00:00 PM,12/27/2012 1:00:00 PM,20.16,6.41,97371.71795,7002.82000,723.51300,160.17700,574.91700,,
12/27/2012 4:00:00 PM,12/27/2012 11:00:00 AM,12/27/2012 5:00:00 PM,12/27/2012 12:00:00 PM,45.54,3.81,98043.58604,3329.47000,750.97100,170.88600,592.11800,,
12/27/2012 3:00:00 PM,12/27/2012 10:00:00 AM,12/27/2012 4:00:00 PM,12/27/2012 11:00:00 AM,21.62,3.06,98168.52798,1815.47000,703.34500,160.05700,554.77400,,
12/27/2012 2:00:00 PM,12/27/2012 9:00:00 AM,12/27/2012 3:00:00 PM,12/27/2012 10:00:00 AM,30.57,3.65,97091.20898,4266.76000,713.45400,161.63800,563.15400,,
12/27/2012 1:00:00 PM,12/27/2012 8:00:00 AM,12/27/2012 2:00:00 PM,12/27/2012 9:00:00 AM,18.61,8.07,95536.40502,3435.02000,706.20000,164.15800,552.84200,,
12/27/2012 12:00:00 PM,12/27/2012 7:00:00 AM,12/27/2012 1:00:00 PM,12/27/2012 8:00:00 AM,15.65,4.00,93124.68709,3261.48000,741.32600,168.33000,583.96200,,
12/27/2012 11:00:00 AM,12/27/2012 6:00:00 AM,12/27/2012 12:00:00 PM,12/27/2012 7:00:00 AM,14.26,6.83,87899.38597,146.85000,722.26200,95.93300,637.10600,,
12/27/2012 10:00:00 AM,12/27/2012 5:00:00 AM,12/27/2012 11:00:00 AM,12/27/2012 6:00:00 AM,16.64,2.13,82114.85402,0.00000,754.66900,183.86300,643.60100,,
12/27/2012 9:00:00 AM,12/27/2012 4:00:00 AM,12/27/2012 10:00:00 AM,12/27/2012 5:00:00 AM,12.52,3.73,78216.39698,11.18000,459.17200,177.42900,344.27400,,
12/27/2012 8:00:00 AM,12/27/2012 3:00:00 AM,12/27/2012 9:00:00 AM,12/27/2012 4:00:00 AM,9.82,7.06,76841.89196,0.00000,407.28600,158.77800,302.27400,,
12/27/2012 7:00:00 AM,12/27/2012 2:00:00 AM,12/27/2012 8:00:00 AM,12/27/2012 3:00:00 AM,11.57,5.32,76994.59105,0.00000,412.90500,162.88900,302.92900,,
12/27/2012 6:00:00 AM,12/27/2012 1:00:00 AM,12/27/2012 7:00:00 AM,12/27/2012 2:00:00 AM,9.14,4.52,78333.77898,171.72000,400.17300,164.49500,290.54700,,
12/27/2012 5:00:00 AM,12/27/2012 12:00:00 AM,12/27/2012 6:00:00 AM,12/27/2012 1:00:00 AM,15.49,4.18,81072.92699,3.99000,411.35700,84.88300,374.66200,,
12/27/2012 4:00:00 AM,12/26/2012 11:00:00 PM,12/27/2012 5:00:00 AM,12/27/2012 12:00:00 AM,17.81,8.32,85736.91207,1243.27000,648.08000,72.78800,587.13900,,
12/27/2012 3:00:00 AM,12/26/2012 10:00:00 PM,12/27/2012 4:00:00 AM,12/26/2012 11:00:00 PM,26.20,5.14,91571.62899,2336.60000,743.82100,175.75500,582.51400,,
12/27/2012 2:00:00 AM,12/26/2012 9:00:00 PM,12/27/2012 3:00:00 AM,12/26/2012 10:00:00 PM,15.61,9.76,97104.29504,2624.16000,651.94300,162.53200,502.77700,,
12/27/2012 1:00:00 AM,12/26/2012 8:00:00 PM,12/27/2012 2:00:00 AM,12/26/2012 9:00:00 PM,21.07,5.08,100877.31203,2920.40000,710.99200,170.68200,555.14800,,
12/27/2012 12:00:00 AM,12/26/2012 7:00:00 PM,12/27/2012 1:00:00 AM,12/26/2012 8:00:00 PM,16.18,5.40,103647.24300,63.85000,675.17300,166.27700,523.00500,,
12/26/2012 11:00:00 PM,12/26/2012 6:00:00 PM,12/27/2012 12:00:00 AM,12/26/2012 7:00:00 PM,20.41,3.17,105906.87805,585.49000,685.89100,171.28600,528.79300,,
12/26/2012 10:00:00 PM,12/26/2012 5:00:00 PM,12/26/2012 11:00:00 PM,12/26/2012 6:00:00 PM,25.85,2.95,105954.83690,2139.30000,689.09200,169.40300,533.81400,,
12/26/2012 9:00:00 PM,12/26/2012 4:00:00 PM,12/26/2012 10:00:00 PM,12/26/2012 5:00:00 PM,23.58,1.97,101344.37005,1073.05000,781.11000,178.13100,619.04100,,
12/26/2012 8:00:00 PM,12/26/2012 3:00:00 PM,12/26/2012 9:00:00 PM,12/26/2012 4:00:00 PM,44.27,14.11,99767.69601,133.48000,713.47900,168.21200,558.84700,,
12/26/2012 7:00:00 PM,12/26/2012 2:00:00 PM,12/26/2012 8:00:00 PM,12/26/2012 3:00:00 PM,68.37,7.67,100361.56401,1692.62000,639.02500,166.10400,484.79300,,
12/26/2012 6:00:00 PM,12/26/2012 1:00:00 PM,12/26/2012 7:00:00 PM,12/26/2012 2:00:00 PM,144.21,7.43,100949.39106,1996.63000,627.89600,165.14900,474.18500,,
12/26/2012 5:00:00 PM,12/26/2012 12:00:00 PM,12/26/2012 6:00:00 PM,12/26/2012 1:00:00 PM,86.57,8.19,101247.99499,5269.09000,668.28600,164.15600,516.51300,,
12/26/2012 4:00:00 PM,12/26/2012 11:00:00 AM,12/26/2012 5:00:00 PM,12/26/2012 12:00:00 PM,36.00,6.96,101138.85898,4817.52000,689.75700,165.96900,536.28800,,
12/26/2012 3:00:00 PM,12/26/2012 10:00:00 AM,12/26/2012 4:00:00 PM,12/26/2012 11:00:00 AM,210.87,9.84,99580.41594,1594.89000,637.11100,162.07100,488.55600,,
12/26/2012 2:00:00 PM,12/26/2012 9:00:00 AM,12/26/2012 3:00:00 PM,12/26/2012 10:00:00 AM,181.12,5.23,97279.14198,22057.99000,695.61400,171.39000,538.54600,,
12/26/2012 1:00:00 PM,12/26/2012 8:00:00 AM,12/26/2012 2:00:00 PM,12/26/2012 9:00:00 AM,28.00,3.18,94213.77402,17271.05000,651.08600,149.91700,512.31500,,
