datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,dasrmcp,total_pjm_rt_load_mwh,total_pjm_cleared_dasr_mwh,total_pjm_dasr_credits,total_pjm_adj_dasr_oblig_mwh
12/30/2013 11:00:00 PM,12/30/2013 6:00:00 PM,12/31/2013 12:00:00 AM,12/30/2013 7:00:00 PM,0.01000,108438.722000,6002.700,60.07,6002.700
12/30/2013 10:00:00 PM,12/30/2013 5:00:00 PM,12/30/2013 11:00:00 PM,12/30/2013 6:00:00 PM,0.01000,106950.711000,6000.000,60.03,6000.000
12/30/2013 9:00:00 PM,12/30/2013 4:00:00 PM,12/30/2013 10:00:00 PM,12/30/2013 5:00:00 PM,0.00000,100274.988000,6993.300,0.00,6993.300
12/30/2013 8:00:00 PM,12/30/2013 3:00:00 PM,12/30/2013 9:00:00 PM,12/30/2013 4:00:00 PM,0.00000,97779.699000,7203.000,0.00,7203.000
12/30/2013 7:00:00 PM,12/30/2013 2:00:00 PM,12/30/2013 8:00:00 PM,12/30/2013 3:00:00 PM,0.00000,97553.551000,6907.800,0.00,6907.800
12/30/2013 6:00:00 PM,12/30/2013 1:00:00 PM,12/30/2013 7:00:00 PM,12/30/2013 2:00:00 PM,0.00000,98061.795000,6822.000,0.00,6822.000
12/30/2013 5:00:00 PM,12/30/2013 12:00:00 PM,12/30/2013 6:00:00 PM,12/30/2013 1:00:00 PM,0.00000,98536.048000,6782.800,0.00,6782.800
12/30/2013 4:00:00 PM,12/30/2013 11:00:00 AM,12/30/2013 5:00:00 PM,12/30/2013 12:00:00 PM,0.00000,98754.157000,7081.800,0.00,7081.800
12/30/2013 3:00:00 PM,12/30/2013 10:00:00 AM,12/30/2013 4:00:00 PM,12/30/2013 11:00:00 AM,0.00000,98691.503000,6974.900,0.00,6974.900
12/30/2013 2:00:00 PM,12/30/2013 9:00:00 AM,12/30/2013 3:00:00 PM,12/30/2013 10:00:00 AM,0.00000,97592.972000,7024.800,0.00,7024.800
12/30/2013 1:00:00 PM,12/30/2013 8:00:00 AM,12/30/2013 2:00:00 PM,12/30/2013 9:00:00 AM,0.00000,96316.420000,6782.800,0.00,6782.800
12/30/2013 12:00:00 PM,12/30/2013 7:00:00 AM,12/30/2013 1:00:00 PM,12/30/2013 8:00:00 AM,0.00000,93991.502000,6925.100,0.00,6925.100
12/30/2013 11:00:00 AM,12/30/2013 6:00:00 AM,12/30/2013 12:00:00 PM,12/30/2013 7:00:00 AM,0.00000,88508.968000,5980.000,0.00,5980.000
12/30/2013 10:00:00 AM,12/30/2013 5:00:00 AM,12/30/2013 11:00:00 AM,12/30/2013 6:00:00 AM,0.00000,82191.860000,6299.400,0.00,6299.400
12/30/2013 9:00:00 AM,12/30/2013 4:00:00 AM,12/30/2013 10:00:00 AM,12/30/2013 5:00:00 AM,0.00000,77872.728000,5816.800,0.00,5816.800
12/30/2013 8:00:00 AM,12/30/2013 3:00:00 AM,12/30/2013 9:00:00 AM,12/30/2013 4:00:00 AM,0.00000,76115.013000,6259.400,0.00,6259.400
12/30/2013 7:00:00 AM,12/30/2013 2:00:00 AM,12/30/2013 8:00:00 AM,12/30/2013 3:00:00 AM,0.00000,75713.469000,6017.300,0.00,6017.300
12/30/2013 6:00:00 AM,12/30/2013 1:00:00 AM,12/30/2013 7:00:00 AM,12/30/2013 2:00:00 AM,0.00000,76463.928000,5958.300,0.00,5958.300
12/30/2013 5:00:00 AM,12/30/2013 12:00:00 AM,12/30/2013 6:00:00 AM,12/30/2013 1:00:00 AM,0.00000,78484.257000,5752.300,0.00,5752.300
12/30/2013 4:00:00 AM,12/29/2013 11:00:00 PM,12/30/2013 5:00:00 AM,12/30/2013 12:00:00 AM,0.00000,82008.864000,5712.500,0.00,5712.500
12/30/2013 3:00:00 AM,12/29/2013 10:00:00 PM,12/30/2013 4:00:00 AM,12/29/2013 11:00:00 PM,0.00000,86431.231000,5549.200,0.00,5549.200
12/30/2013 2:00:00 AM,12/29/2013 9:00:00 PM,12/30/2013 3:00:00 AM,12/29/2013 10:00:00 PM,0.00000,89942.790000,5533.900,0.00,5533.900
12/30/2013 1:00:00 AM,12/29/2013 8:00:00 PM,12/30/2013 2:00:00 AM,12/29/2013 9:00:00 PM,0.00000,92664.452000,5703.000,0.00,5703.000
12/30/2013 12:00:00 AM,12/29/2013 7:00:00 PM,12/30/2013 1:00:00 AM,12/29/2013 8:00:00 PM,0.00000,93840.249000,5233.000,0.00,5233.000
12/29/2013 11:00:00 PM,12/29/2013 6:00:00 PM,12/30/2013 12:00:00 AM,12/29/2013 7:00:00 PM,0.01000,94823.137000,5327.400,53.34,5327.400
12/29/2013 10:00:00 PM,12/29/2013 5:00:00 PM,12/29/2013 11:00:00 PM,12/29/2013 6:00:00 PM,0.01000,93100.702000,5233.000,52.41,5233.000
12/29/2013 9:00:00 PM,12/29/2013 4:00:00 PM,12/29/2013 10:00:00 PM,12/29/2013 5:00:00 PM,0.00000,87630.663000,4995.600,0.00,4995.600
12/29/2013 8:00:00 PM,12/29/2013 3:00:00 PM,12/29/2013 9:00:00 PM,12/29/2013 4:00:00 PM,0.00000,85435.930000,5772.300,0.00,5772.300
12/29/2013 7:00:00 PM,12/29/2013 2:00:00 PM,12/29/2013 8:00:00 PM,12/29/2013 3:00:00 PM,0.00000,85753.518000,5640.300,0.00,5640.300
12/29/2013 6:00:00 PM,12/29/2013 1:00:00 PM,12/29/2013 7:00:00 PM,12/29/2013 2:00:00 PM,0.00000,86656.444000,5590.300,0.00,5590.300
12/29/2013 5:00:00 PM,12/29/2013 12:00:00 PM,12/29/2013 6:00:00 PM,12/29/2013 1:00:00 PM,0.00000,87136.903000,5484.500,0.00,5484.500
12/29/2013 4:00:00 PM,12/29/2013 11:00:00 AM,12/29/2013 5:00:00 PM,12/29/2013 12:00:00 PM,0.00000,86202.898000,5413.600,0.00,5413.600
12/29/2013 3:00:00 PM,12/29/2013 10:00:00 AM,12/29/2013 4:00:00 PM,12/29/2013 11:00:00 AM,0.00000,84813.051000,5672.800,0.00,5672.800
12/29/2013 2:00:00 PM,12/29/2013 9:00:00 AM,12/29/2013 3:00:00 PM,12/29/2013 10:00:00 AM,0.00000,82579.454000,5611.500,0.00,5611.500
12/29/2013 1:00:00 PM,12/29/2013 8:00:00 AM,12/29/2013 2:00:00 PM,12/29/2013 9:00:00 AM,0.00000,79894.489000,5444.300,0.00,5444.300
12/29/2013 12:00:00 PM,12/29/2013 7:00:00 AM,12/29/2013 1:00:00 PM,12/29/2013 8:00:00 AM,0.00000,76987.926000,5142.600,0.00,5142.600
12/29/2013 11:00:00 AM,12/29/2013 6:00:00 AM,12/29/2013 12:00:00 PM,12/29/2013 7:00:00 AM,0.00000,73957.932000,5979.000,0.00,5979.000
12/29/2013 10:00:00 AM,12/29/2013 5:00:00 AM,12/29/2013 11:00:00 AM,12/29/2013 6:00:00 AM,0.00000,71905.988000,6025.600,0.00,6025.600
12/29/2013 9:00:00 AM,12/29/2013 4:00:00 AM,12/29/2013 10:00:00 AM,12/29/2013 5:00:00 AM,0.00000,70552.971000,5798.100,0.00,5798.100
12/29/2013 8:00:00 AM,12/29/2013 3:00:00 AM,12/29/2013 9:00:00 AM,12/29/2013 4:00:00 AM,0.00000,70394.921000,5796.600,0.00,5796.600
12/29/2013 7:00:00 AM,12/29/2013 2:00:00 AM,12/29/2013 8:00:00 AM,12/29/2013 3:00:00 AM,0.00000,71103.995000,5327.000,0.00,5327.000
12/29/2013 6:00:00 AM,12/29/2013 1:00:00 AM,12/29/2013 7:00:00 AM,12/29/2013 2:00:00 AM,0.00000,72836.913000,5868.000,0.00,5868.000
12/29/2013 5:00:00 AM,12/29/2013 12:00:00 AM,12/29/2013 6:00:00 AM,12/29/2013 1:00:00 AM,0.00000,75474.551000,5728.000,0.00,5728.000
12/29/2013 4:00:00 AM,12/28/2013 11:00:00 PM,12/29/2013 5:00:00 AM,12/29/2013 12:00:00 AM,0.00000,79524.593000,5651.100,0.00,5651.100
12/29/2013 3:00:00 AM,12/28/2013 10:00:00 PM,12/29/2013 4:00:00 AM,12/28/2013 11:00:00 PM,0.00000,84173.324000,5693.900,0.00,5693.900
12/29/2013 2:00:00 AM,12/28/2013 9:00:00 PM,12/29/2013 3:00:00 AM,12/28/2013 10:00:00 PM,0.00000,87715.787000,4984.900,0.00,4984.900
12/29/2013 1:00:00 AM,12/28/2013 8:00:00 PM,12/29/2013 2:00:00 AM,12/28/2013 9:00:00 PM,0.00000,89841.113000,5050.200,0.00,5050.200
12/29/2013 12:00:00 AM,12/28/2013 7:00:00 PM,12/29/2013 1:00:00 AM,12/28/2013 8:00:00 PM,0.00000,90818.568000,5161.000,0.00,5161.000
12/28/2013 11:00:00 PM,12/28/2013 6:00:00 PM,12/29/2013 12:00:00 AM,12/28/2013 7:00:00 PM,0.00000,91280.791000,5037.200,0.00,5037.200
12/28/2013 10:00:00 PM,12/28/2013 5:00:00 PM,12/28/2013 11:00:00 PM,12/28/2013 6:00:00 PM,0.00000,89142.655000,5113.800,0.00,5113.800
12/28/2013 9:00:00 PM,12/28/2013 4:00:00 PM,12/28/2013 10:00:00 PM,12/28/2013 5:00:00 PM,0.00000,81637.394000,5484.900,0.00,5484.900
12/28/2013 8:00:00 PM,12/28/2013 3:00:00 PM,12/28/2013 9:00:00 PM,12/28/2013 4:00:00 PM,0.00000,79079.433000,5564.100,0.00,5564.100
12/28/2013 7:00:00 PM,12/28/2013 2:00:00 PM,12/28/2013 8:00:00 PM,12/28/2013 3:00:00 PM,0.00000,79388.387000,5463.800,0.00,5463.800
12/28/2013 6:00:00 PM,12/28/2013 1:00:00 PM,12/28/2013 7:00:00 PM,12/28/2013 2:00:00 PM,0.00000,81262.225000,5542.300,0.00,5542.300
12/28/2013 5:00:00 PM,12/28/2013 12:00:00 PM,12/28/2013 6:00:00 PM,12/28/2013 1:00:00 PM,0.00000,83640.783000,5667.200,0.00,5667.200
12/28/2013 4:00:00 PM,12/28/2013 11:00:00 AM,12/28/2013 5:00:00 PM,12/28/2013 12:00:00 PM,0.00000,86378.765000,5637.300,0.00,5637.300
12/28/2013 3:00:00 PM,12/28/2013 10:00:00 AM,12/28/2013 4:00:00 PM,12/28/2013 11:00:00 AM,0.00000,88862.126000,5376.300,0.00,5376.300
12/28/2013 2:00:00 PM,12/28/2013 9:00:00 AM,12/28/2013 3:00:00 PM,12/28/2013 10:00:00 AM,0.00000,90556.367000,5214.900,0.00,5214.900
12/28/2013 1:00:00 PM,12/28/2013 8:00:00 AM,12/28/2013 2:00:00 PM,12/28/2013 9:00:00 AM,0.00000,90601.335000,5181.200,0.00,5181.200
12/28/2013 12:00:00 PM,12/28/2013 7:00:00 AM,12/28/2013 1:00:00 PM,12/28/2013 8:00:00 AM,0.00000,89305.571000,5007.200,0.00,5007.200
12/28/2013 11:00:00 AM,12/28/2013 6:00:00 AM,12/28/2013 12:00:00 PM,12/28/2013 7:00:00 AM,0.00000,86342.474000,5600.500,0.00,5600.500
12/28/2013 10:00:00 AM,12/28/2013 5:00:00 AM,12/28/2013 11:00:00 AM,12/28/2013 6:00:00 AM,0.00000,83333.983000,5469.800,0.00,5469.800
12/28/2013 9:00:00 AM,12/28/2013 4:00:00 AM,12/28/2013 10:00:00 AM,12/28/2013 5:00:00 AM,0.00000,81256.058000,5143.200,0.00,5143.200
12/28/2013 8:00:00 AM,12/28/2013 3:00:00 AM,12/28/2013 9:00:00 AM,12/28/2013 4:00:00 AM,0.00000,80617.365000,4823.200,0.00,4823.200
12/28/2013 7:00:00 AM,12/28/2013 2:00:00 AM,12/28/2013 8:00:00 AM,12/28/2013 3:00:00 AM,0.00000,80779.773000,5277.000,0.00,5277.000
12/28/2013 6:00:00 AM,12/28/2013 1:00:00 AM,12/28/2013 7:00:00 AM,12/28/2013 2:00:00 AM,0.00000,81854.517000,4966.200,0.00,4966.200
12/28/2013 5:00:00 AM,12/28/2013 12:00:00 AM,12/28/2013 6:00:00 AM,12/28/2013 1:00:00 AM,0.00000,84302.875000,5357.200,0.00,5357.200
12/28/2013 4:00:00 AM,12/27/2013 11:00:00 PM,12/28/2013 5:00:00 AM,12/28/2013 12:00:00 AM,0.00000,88528.860000,5644.300,0.00,5644.300
12/28/2013 3:00:00 AM,12/27/2013 10:00:00 PM,12/28/2013 4:00:00 AM,12/27/2013 11:00:00 PM,0.00000,93328.562000,5699.100,0.00,5699.100
12/28/2013 2:00:00 AM,12/27/2013 9:00:00 PM,12/28/2013 3:00:00 AM,12/27/2013 10:00:00 PM,0.00000,97108.145000,5435.100,0.00,5435.100
12/28/2013 1:00:00 AM,12/27/2013 8:00:00 PM,12/28/2013 2:00:00 AM,12/27/2013 9:00:00 PM,0.00000,99184.687000,5664.000,0.00,5664.000
12/28/2013 12:00:00 AM,12/27/2013 7:00:00 PM,12/28/2013 1:00:00 AM,12/27/2013 8:00:00 PM,0.00000,100238.434000,5895.800,0.00,5895.800
12/27/2013 11:00:00 PM,12/27/2013 6:00:00 PM,12/28/2013 12:00:00 AM,12/27/2013 7:00:00 PM,0.00000,100800.582000,5630.000,0.00,5630.000
12/27/2013 10:00:00 PM,12/27/2013 5:00:00 PM,12/27/2013 11:00:00 PM,12/27/2013 6:00:00 PM,0.00000,98351.806000,5633.600,0.00,5633.600
12/27/2013 9:00:00 PM,12/27/2013 4:00:00 PM,12/27/2013 10:00:00 PM,12/27/2013 5:00:00 PM,0.00000,91045.808000,6604.000,0.00,6604.000
12/27/2013 8:00:00 PM,12/27/2013 3:00:00 PM,12/27/2013 9:00:00 PM,12/27/2013 4:00:00 PM,0.00000,88907.047000,5935.100,0.00,5935.100
12/27/2013 7:00:00 PM,12/27/2013 2:00:00 PM,12/27/2013 8:00:00 PM,12/27/2013 3:00:00 PM,0.00000,89477.121000,6596.100,0.00,6596.100
12/27/2013 6:00:00 PM,12/27/2013 1:00:00 PM,12/27/2013 7:00:00 PM,12/27/2013 2:00:00 PM,0.00000,91282.318000,6613.500,0.00,6613.500
12/27/2013 5:00:00 PM,12/27/2013 12:00:00 PM,12/27/2013 6:00:00 PM,12/27/2013 1:00:00 PM,0.00000,93461.716000,6415.900,0.00,6415.900
12/27/2013 4:00:00 PM,12/27/2013 11:00:00 AM,12/27/2013 5:00:00 PM,12/27/2013 12:00:00 PM,0.00000,95962.229000,6583.700,0.00,6583.700
12/27/2013 3:00:00 PM,12/27/2013 10:00:00 AM,12/27/2013 4:00:00 PM,12/27/2013 11:00:00 AM,0.00000,98456.453000,6523.200,0.00,6523.200
12/27/2013 2:00:00 PM,12/27/2013 9:00:00 AM,12/27/2013 3:00:00 PM,12/27/2013 10:00:00 AM,0.00000,100292.517000,6109.000,0.00,6109.000
12/27/2013 1:00:00 PM,12/27/2013 8:00:00 AM,12/27/2013 2:00:00 PM,12/27/2013 9:00:00 AM,0.00000,101589.879000,6273.900,0.00,6273.900
12/27/2013 12:00:00 PM,12/27/2013 7:00:00 AM,12/27/2013 1:00:00 PM,12/27/2013 8:00:00 AM,0.00000,100593.106000,5666.000,0.00,5666.000
12/27/2013 11:00:00 AM,12/27/2013 6:00:00 AM,12/27/2013 12:00:00 PM,12/27/2013 7:00:00 AM,0.00000,95847.877000,5542.000,0.00,5542.000
12/27/2013 10:00:00 AM,12/27/2013 5:00:00 AM,12/27/2013 11:00:00 AM,12/27/2013 6:00:00 AM,0.00000,89979.750000,5706.100,0.00,5706.100
12/27/2013 9:00:00 AM,12/27/2013 4:00:00 AM,12/27/2013 10:00:00 AM,12/27/2013 5:00:00 AM,0.00000,85837.543000,5474.100,0.00,5474.100
12/27/2013 8:00:00 AM,12/27/2013 3:00:00 AM,12/27/2013 9:00:00 AM,12/27/2013 4:00:00 AM,0.00000,84157.605000,5302.300,0.00,5302.300
12/27/2013 7:00:00 AM,12/27/2013 2:00:00 AM,12/27/2013 8:00:00 AM,12/27/2013 3:00:00 AM,0.00000,84170.530000,5920.200,0.00,5920.200
12/27/2013 6:00:00 AM,12/27/2013 1:00:00 AM,12/27/2013 7:00:00 AM,12/27/2013 2:00:00 AM,0.00000,85151.770000,5257.700,0.00,5257.700
12/27/2013 5:00:00 AM,12/27/2013 12:00:00 AM,12/27/2013 6:00:00 AM,12/27/2013 1:00:00 AM,0.00000,87519.951000,5618.200,0.00,5618.200
12/27/2013 4:00:00 AM,12/26/2013 11:00:00 PM,12/27/2013 5:00:00 AM,12/27/2013 12:00:00 AM,0.00000,91857.645000,5759.300,0.00,5759.300
12/27/2013 3:00:00 AM,12/26/2013 10:00:00 PM,12/27/2013 4:00:00 AM,12/26/2013 11:00:00 PM,0.00000,97097.595000,5272.600,0.00,5272.600
12/27/2013 2:00:00 AM,12/26/2013 9:00:00 PM,12/27/2013 3:00:00 AM,12/26/2013 10:00:00 PM,0.00000,101479.755000,6099.100,0.00,6099.100
12/27/2013 1:00:00 AM,12/26/2013 8:00:00 PM,12/27/2013 2:00:00 AM,12/26/2013 9:00:00 PM,0.00000,104289.298000,5407.500,0.00,5407.500
12/27/2013 12:00:00 AM,12/26/2013 7:00:00 PM,12/27/2013 1:00:00 AM,12/26/2013 8:00:00 PM,0.00000,105455.430000,5328.700,0.00,5328.700
12/26/2013 11:00:00 PM,12/26/2013 6:00:00 PM,12/27/2013 12:00:00 AM,12/26/2013 7:00:00 PM,0.01000,106130.827000,5411.200,54.15,5411.200
12/26/2013 10:00:00 PM,12/26/2013 5:00:00 PM,12/26/2013 11:00:00 PM,12/26/2013 6:00:00 PM,0.00000,103595.313000,5423.200,0.00,5423.200
12/26/2013 9:00:00 PM,12/26/2013 4:00:00 PM,12/26/2013 10:00:00 PM,12/26/2013 5:00:00 PM,0.00000,95619.652000,5640.100,0.00,5640.100
12/26/2013 8:00:00 PM,12/26/2013 3:00:00 PM,12/26/2013 9:00:00 PM,12/26/2013 4:00:00 PM,0.00000,93022.153000,5541.500,0.00,5541.500
12/26/2013 7:00:00 PM,12/26/2013 2:00:00 PM,12/26/2013 8:00:00 PM,12/26/2013 3:00:00 PM,0.00000,93574.621000,6215.900,0.00,6215.900
12/26/2013 6:00:00 PM,12/26/2013 1:00:00 PM,12/26/2013 7:00:00 PM,12/26/2013 2:00:00 PM,0.00000,95619.176000,6336.400,0.00,6336.400
12/26/2013 5:00:00 PM,12/26/2013 12:00:00 PM,12/26/2013 6:00:00 PM,12/26/2013 1:00:00 PM,0.00000,97843.459000,6381.900,0.00,6381.900
12/26/2013 4:00:00 PM,12/26/2013 11:00:00 AM,12/26/2013 5:00:00 PM,12/26/2013 12:00:00 PM,0.00000,100104.064000,6579.300,0.00,6579.300
12/26/2013 3:00:00 PM,12/26/2013 10:00:00 AM,12/26/2013 4:00:00 PM,12/26/2013 11:00:00 AM,0.00000,101704.157000,6524.900,0.00,6524.900
12/26/2013 2:00:00 PM,12/26/2013 9:00:00 AM,12/26/2013 3:00:00 PM,12/26/2013 10:00:00 AM,0.00000,101977.037000,6051.000,0.00,6051.000
12/26/2013 1:00:00 PM,12/26/2013 8:00:00 AM,12/26/2013 2:00:00 PM,12/26/2013 9:00:00 AM,0.00000,100866.800000,5931.800,0.00,5931.800
12/26/2013 12:00:00 PM,12/26/2013 7:00:00 AM,12/26/2013 1:00:00 PM,12/26/2013 8:00:00 AM,0.00000,98751.021000,5832.700,0.00,5832.700
12/26/2013 11:00:00 AM,12/26/2013 6:00:00 AM,12/26/2013 12:00:00 PM,12/26/2013 7:00:00 AM,0.00000,93621.394000,5799.400,0.00,5799.400
12/26/2013 10:00:00 AM,12/26/2013 5:00:00 AM,12/26/2013 11:00:00 AM,12/26/2013 6:00:00 AM,0.00000,88035.622000,5451.800,0.00,5451.800
12/26/2013 9:00:00 AM,12/26/2013 4:00:00 AM,12/26/2013 10:00:00 AM,12/26/2013 5:00:00 AM,0.00000,84372.876000,6202.100,0.00,6202.100
12/26/2013 8:00:00 AM,12/26/2013 3:00:00 AM,12/26/2013 9:00:00 AM,12/26/2013 4:00:00 AM,0.00000,82731.393000,5460.900,0.00,5460.900
12/26/2013 7:00:00 AM,12/26/2013 2:00:00 AM,12/26/2013 8:00:00 AM,12/26/2013 3:00:00 AM,0.00000,82388.673000,5772.100,0.00,5772.100
12/26/2013 6:00:00 AM,12/26/2013 1:00:00 AM,12/26/2013 7:00:00 AM,12/26/2013 2:00:00 AM,0.00000,83102.372000,5642.800,0.00,5642.800
12/26/2013 5:00:00 AM,12/26/2013 12:00:00 AM,12/26/2013 6:00:00 AM,12/26/2013 1:00:00 AM,0.00000,84979.230000,5919.700,0.00,5919.700
12/26/2013 4:00:00 AM,12/25/2013 11:00:00 PM,12/26/2013 5:00:00 AM,12/26/2013 12:00:00 AM,0.00000,88186.463000,5275.500,0.00,5275.500
12/26/2013 3:00:00 AM,12/25/2013 10:00:00 PM,12/26/2013 4:00:00 AM,12/25/2013 11:00:00 PM,0.00000,92174.246000,5431.700,0.00,5431.700
12/26/2013 2:00:00 AM,12/25/2013 9:00:00 PM,12/26/2013 3:00:00 AM,12/25/2013 10:00:00 PM,0.00000,94855.637000,5219.100,0.00,5219.100
12/26/2013 1:00:00 AM,12/25/2013 8:00:00 PM,12/26/2013 2:00:00 AM,12/25/2013 9:00:00 PM,0.00000,95838.661000,5314.100,0.00,5314.100
12/26/2013 12:00:00 AM,12/25/2013 7:00:00 PM,12/26/2013 1:00:00 AM,12/25/2013 8:00:00 PM,0.00000,95768.450000,5201.500,0.00,5201.500
12/25/2013 11:00:00 PM,12/25/2013 6:00:00 PM,12/26/2013 12:00:00 AM,12/25/2013 7:00:00 PM,0.00000,95533.043000,5342.300,0.00,5342.300
12/25/2013 10:00:00 PM,12/25/2013 5:00:00 PM,12/25/2013 11:00:00 PM,12/25/2013 6:00:00 PM,0.00000,94175.268000,5194.200,0.00,5194.200
12/25/2013 9:00:00 PM,12/25/2013 4:00:00 PM,12/25/2013 10:00:00 PM,12/25/2013 5:00:00 PM,0.00000,88353.823000,5397.000,0.00,5397.000
12/25/2013 8:00:00 PM,12/25/2013 3:00:00 PM,12/25/2013 9:00:00 PM,12/25/2013 4:00:00 PM,0.00000,86095.527000,5714.000,0.00,5714.000
12/25/2013 7:00:00 PM,12/25/2013 2:00:00 PM,12/25/2013 8:00:00 PM,12/25/2013 3:00:00 PM,0.00000,86520.154000,5830.700,0.00,5830.700
