datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/4/2016 12:00:00 AM,1/3/2016 7:00:00 PM,RTO,RTO,RTO,RTO,96758.552,True
1/4/2016 1:00:00 AM,1/3/2016 8:00:00 PM,RTO,RTO,RTO,RTO,95735.283,True
1/4/2016 2:00:00 AM,1/3/2016 9:00:00 PM,RTO,RTO,RTO,RTO,92611.919,True
1/4/2016 3:00:00 AM,1/3/2016 10:00:00 PM,RTO,RTO,RTO,RTO,88557.757,True
1/4/2016 4:00:00 AM,1/3/2016 11:00:00 PM,RTO,RTO,RTO,RTO,84112.133,True
1/4/2016 5:00:00 AM,1/4/2016 12:00:00 AM,RTO,RTO,RTO,RTO,80971.986,True
1/4/2016 6:00:00 AM,1/4/2016 1:00:00 AM,RTO,RTO,RTO,RTO,79572.803,True
1/4/2016 7:00:00 AM,1/4/2016 2:00:00 AM,RTO,RTO,RTO,RTO,79473.887,True
1/4/2016 8:00:00 AM,1/4/2016 3:00:00 AM,RTO,RTO,RTO,RTO,80241.121,True
1/4/2016 9:00:00 AM,1/4/2016 4:00:00 AM,RTO,RTO,RTO,RTO,82937.006,True
1/4/2016 10:00:00 AM,1/4/2016 5:00:00 AM,RTO,RTO,RTO,RTO,88745.616,True
1/4/2016 11:00:00 AM,1/4/2016 6:00:00 AM,RTO,RTO,RTO,RTO,97914.384,True
1/4/2016 12:00:00 PM,1/4/2016 7:00:00 AM,RTO,RTO,RTO,RTO,103643.474,True
1/4/2016 1:00:00 PM,1/4/2016 8:00:00 AM,RTO,RTO,RTO,RTO,103952.916,True
1/4/2016 2:00:00 PM,1/4/2016 9:00:00 AM,RTO,RTO,RTO,RTO,103385.745,True
1/4/2016 3:00:00 PM,1/4/2016 10:00:00 AM,RTO,RTO,RTO,RTO,102879.110,True
1/4/2016 4:00:00 PM,1/4/2016 11:00:00 AM,RTO,RTO,RTO,RTO,102144.003,True
1/4/2016 5:00:00 PM,1/4/2016 12:00:00 PM,RTO,RTO,RTO,RTO,101591.679,True
1/4/2016 6:00:00 PM,1/4/2016 1:00:00 PM,RTO,RTO,RTO,RTO,101277.113,True
1/4/2016 7:00:00 PM,1/4/2016 2:00:00 PM,RTO,RTO,RTO,RTO,101129.454,True
1/4/2016 8:00:00 PM,1/4/2016 3:00:00 PM,RTO,RTO,RTO,RTO,102106.714,True
1/4/2016 9:00:00 PM,1/4/2016 4:00:00 PM,RTO,RTO,RTO,RTO,105720.312,True
1/4/2016 10:00:00 PM,1/4/2016 5:00:00 PM,RTO,RTO,RTO,RTO,113401.517,True
1/4/2016 11:00:00 PM,1/4/2016 6:00:00 PM,RTO,RTO,RTO,RTO,116591.008,True
1/5/2016 12:00:00 AM,1/4/2016 7:00:00 PM,RTO,RTO,RTO,RTO,116222.736,True
1/5/2016 1:00:00 AM,1/4/2016 8:00:00 PM,RTO,RTO,RTO,RTO,115153.467,True
1/5/2016 2:00:00 AM,1/4/2016 9:00:00 PM,RTO,RTO,RTO,RTO,112091.829,True
1/5/2016 3:00:00 AM,1/4/2016 10:00:00 PM,RTO,RTO,RTO,RTO,106860.513,True
1/5/2016 4:00:00 AM,1/4/2016 11:00:00 PM,RTO,RTO,RTO,RTO,101777.129,True
1/5/2016 5:00:00 AM,1/5/2016 12:00:00 AM,RTO,RTO,RTO,RTO,98215.629,True
1/5/2016 6:00:00 AM,1/5/2016 1:00:00 AM,RTO,RTO,RTO,RTO,97340.961,True
1/5/2016 7:00:00 AM,1/5/2016 2:00:00 AM,RTO,RTO,RTO,RTO,97230.152,True
1/5/2016 8:00:00 AM,1/5/2016 3:00:00 AM,RTO,RTO,RTO,RTO,98068.684,True
1/5/2016 9:00:00 AM,1/5/2016 4:00:00 AM,RTO,RTO,RTO,RTO,100909.126,True
1/5/2016 10:00:00 AM,1/5/2016 5:00:00 AM,RTO,RTO,RTO,RTO,106786.733,True
1/5/2016 11:00:00 AM,1/5/2016 6:00:00 AM,RTO,RTO,RTO,RTO,116073.959,True
1/5/2016 12:00:00 PM,1/5/2016 7:00:00 AM,RTO,RTO,RTO,RTO,121343.538,True
1/5/2016 1:00:00 PM,1/5/2016 8:00:00 AM,RTO,RTO,RTO,RTO,120026.268,True
1/5/2016 2:00:00 PM,1/5/2016 9:00:00 AM,RTO,RTO,RTO,RTO,116235.018,True
1/5/2016 3:00:00 PM,1/5/2016 10:00:00 AM,RTO,RTO,RTO,RTO,113281.702,True
1/5/2016 4:00:00 PM,1/5/2016 11:00:00 AM,RTO,RTO,RTO,RTO,110248.073,True
1/5/2016 5:00:00 PM,1/5/2016 12:00:00 PM,RTO,RTO,RTO,RTO,106937.396,True
1/5/2016 6:00:00 PM,1/5/2016 1:00:00 PM,RTO,RTO,RTO,RTO,104724.289,True
1/5/2016 7:00:00 PM,1/5/2016 2:00:00 PM,RTO,RTO,RTO,RTO,102715.027,True
1/5/2016 8:00:00 PM,1/5/2016 3:00:00 PM,RTO,RTO,RTO,RTO,102399.040,True
1/5/2016 9:00:00 PM,1/5/2016 4:00:00 PM,RTO,RTO,RTO,RTO,105381.401,True
1/5/2016 10:00:00 PM,1/5/2016 5:00:00 PM,RTO,RTO,RTO,RTO,113518.643,True
1/5/2016 11:00:00 PM,1/5/2016 6:00:00 PM,RTO,RTO,RTO,RTO,117200.614,True
1/6/2016 12:00:00 AM,1/5/2016 7:00:00 PM,RTO,RTO,RTO,RTO,117222.599,True
1/6/2016 1:00:00 AM,1/5/2016 8:00:00 PM,RTO,RTO,RTO,RTO,116068.284,True
1/6/2016 2:00:00 AM,1/5/2016 9:00:00 PM,RTO,RTO,RTO,RTO,112704.954,True
1/6/2016 3:00:00 AM,1/5/2016 10:00:00 PM,RTO,RTO,RTO,RTO,107266.956,True
1/6/2016 4:00:00 AM,1/5/2016 11:00:00 PM,RTO,RTO,RTO,RTO,102241.353,True
1/6/2016 5:00:00 AM,1/6/2016 12:00:00 AM,RTO,RTO,RTO,RTO,98941.688,True
1/6/2016 6:00:00 AM,1/6/2016 1:00:00 AM,RTO,RTO,RTO,RTO,97606.781,True
1/6/2016 7:00:00 AM,1/6/2016 2:00:00 AM,RTO,RTO,RTO,RTO,97404.690,True
1/6/2016 8:00:00 AM,1/6/2016 3:00:00 AM,RTO,RTO,RTO,RTO,98079.742,True
1/6/2016 9:00:00 AM,1/6/2016 4:00:00 AM,RTO,RTO,RTO,RTO,100582.565,True
1/6/2016 10:00:00 AM,1/6/2016 5:00:00 AM,RTO,RTO,RTO,RTO,106142.928,True
1/6/2016 11:00:00 AM,1/6/2016 6:00:00 AM,RTO,RTO,RTO,RTO,115184.160,True
1/6/2016 12:00:00 PM,1/6/2016 7:00:00 AM,RTO,RTO,RTO,RTO,119995.418,True
1/6/2016 1:00:00 PM,1/6/2016 8:00:00 AM,RTO,RTO,RTO,RTO,117698.379,True
1/6/2016 2:00:00 PM,1/6/2016 9:00:00 AM,RTO,RTO,RTO,RTO,112788.754,True
1/6/2016 3:00:00 PM,1/6/2016 10:00:00 AM,RTO,RTO,RTO,RTO,108057.902,True
1/6/2016 4:00:00 PM,1/6/2016 11:00:00 AM,RTO,RTO,RTO,RTO,104141.808,True
1/6/2016 5:00:00 PM,1/6/2016 12:00:00 PM,RTO,RTO,RTO,RTO,100751.785,True
1/6/2016 6:00:00 PM,1/6/2016 1:00:00 PM,RTO,RTO,RTO,RTO,98417.616,True
1/6/2016 7:00:00 PM,1/6/2016 2:00:00 PM,RTO,RTO,RTO,RTO,96710.198,True
1/6/2016 8:00:00 PM,1/6/2016 3:00:00 PM,RTO,RTO,RTO,RTO,96469.524,True
1/6/2016 9:00:00 PM,1/6/2016 4:00:00 PM,RTO,RTO,RTO,RTO,99179.116,True
1/6/2016 10:00:00 PM,1/6/2016 5:00:00 PM,RTO,RTO,RTO,RTO,106745.335,True
1/6/2016 11:00:00 PM,1/6/2016 6:00:00 PM,RTO,RTO,RTO,RTO,109958.665,True
1/7/2016 12:00:00 AM,1/6/2016 7:00:00 PM,RTO,RTO,RTO,RTO,109605.800,True
1/7/2016 1:00:00 AM,1/6/2016 8:00:00 PM,RTO,RTO,RTO,RTO,108218.797,True
1/7/2016 2:00:00 AM,1/6/2016 9:00:00 PM,RTO,RTO,RTO,RTO,104540.672,True
1/7/2016 3:00:00 AM,1/6/2016 10:00:00 PM,RTO,RTO,RTO,RTO,99056.927,True
1/7/2016 4:00:00 AM,1/6/2016 11:00:00 PM,RTO,RTO,RTO,RTO,93570.743,True
1/7/2016 5:00:00 AM,1/7/2016 12:00:00 AM,RTO,RTO,RTO,RTO,89708.522,True
1/7/2016 6:00:00 AM,1/7/2016 1:00:00 AM,RTO,RTO,RTO,RTO,87827.156,True
1/7/2016 7:00:00 AM,1/7/2016 2:00:00 AM,RTO,RTO,RTO,RTO,87075.235,True
1/7/2016 8:00:00 AM,1/7/2016 3:00:00 AM,RTO,RTO,RTO,RTO,87194.926,True
1/7/2016 9:00:00 AM,1/7/2016 4:00:00 AM,RTO,RTO,RTO,RTO,88953.416,True
1/7/2016 10:00:00 AM,1/7/2016 5:00:00 AM,RTO,RTO,RTO,RTO,94286.478,True
1/7/2016 11:00:00 AM,1/7/2016 6:00:00 AM,RTO,RTO,RTO,RTO,103133.783,True
1/7/2016 12:00:00 PM,1/7/2016 7:00:00 AM,RTO,RTO,RTO,RTO,108616.532,True
1/7/2016 1:00:00 PM,1/7/2016 8:00:00 AM,RTO,RTO,RTO,RTO,107413.194,True
1/7/2016 2:00:00 PM,1/7/2016 9:00:00 AM,RTO,RTO,RTO,RTO,104850.210,True
1/7/2016 3:00:00 PM,1/7/2016 10:00:00 AM,RTO,RTO,RTO,RTO,102220.244,True
1/7/2016 4:00:00 PM,1/7/2016 11:00:00 AM,RTO,RTO,RTO,RTO,99386.752,True
1/7/2016 5:00:00 PM,1/7/2016 12:00:00 PM,RTO,RTO,RTO,RTO,97079.956,True
1/7/2016 6:00:00 PM,1/7/2016 1:00:00 PM,RTO,RTO,RTO,RTO,95206.953,True
1/7/2016 7:00:00 PM,1/7/2016 2:00:00 PM,RTO,RTO,RTO,RTO,93861.358,True
1/7/2016 8:00:00 PM,1/7/2016 3:00:00 PM,RTO,RTO,RTO,RTO,93239.323,True
1/7/2016 9:00:00 PM,1/7/2016 4:00:00 PM,RTO,RTO,RTO,RTO,95002.715,True
1/7/2016 10:00:00 PM,1/7/2016 5:00:00 PM,RTO,RTO,RTO,RTO,101299.081,True
1/7/2016 11:00:00 PM,1/7/2016 6:00:00 PM,RTO,RTO,RTO,RTO,103610.597,True
1/8/2016 12:00:00 AM,1/7/2016 7:00:00 PM,RTO,RTO,RTO,RTO,102965.928,True
1/8/2016 1:00:00 AM,1/7/2016 8:00:00 PM,RTO,RTO,RTO,RTO,101479.005,True
1/8/2016 2:00:00 AM,1/7/2016 9:00:00 PM,RTO,RTO,RTO,RTO,98096.747,True
1/8/2016 3:00:00 AM,1/7/2016 10:00:00 PM,RTO,RTO,RTO,RTO,92639.853,True
1/8/2016 4:00:00 AM,1/7/2016 11:00:00 PM,RTO,RTO,RTO,RTO,86977.143,True
1/8/2016 5:00:00 AM,1/8/2016 12:00:00 AM,RTO,RTO,RTO,RTO,83060.940,True
1/8/2016 6:00:00 AM,1/8/2016 1:00:00 AM,RTO,RTO,RTO,RTO,80941.945,True
1/8/2016 7:00:00 AM,1/8/2016 2:00:00 AM,RTO,RTO,RTO,RTO,79817.825,True
1/8/2016 8:00:00 AM,1/8/2016 3:00:00 AM,RTO,RTO,RTO,RTO,79786.956,True
1/8/2016 9:00:00 AM,1/8/2016 4:00:00 AM,RTO,RTO,RTO,RTO,81305.833,True
1/8/2016 10:00:00 AM,1/8/2016 5:00:00 AM,RTO,RTO,RTO,RTO,86120.924,True
1/8/2016 11:00:00 AM,1/8/2016 6:00:00 AM,RTO,RTO,RTO,RTO,94699.498,True
1/8/2016 12:00:00 PM,1/8/2016 7:00:00 AM,RTO,RTO,RTO,RTO,99744.150,True
1/8/2016 1:00:00 PM,1/8/2016 8:00:00 AM,RTO,RTO,RTO,RTO,99897.336,True
1/8/2016 2:00:00 PM,1/8/2016 9:00:00 AM,RTO,RTO,RTO,RTO,99513.023,True
1/8/2016 3:00:00 PM,1/8/2016 10:00:00 AM,RTO,RTO,RTO,RTO,99225.966,True
1/8/2016 4:00:00 PM,1/8/2016 11:00:00 AM,RTO,RTO,RTO,RTO,98243.434,True
1/8/2016 5:00:00 PM,1/8/2016 12:00:00 PM,RTO,RTO,RTO,RTO,97064.389,True
1/8/2016 6:00:00 PM,1/8/2016 1:00:00 PM,RTO,RTO,RTO,RTO,96182.619,True
1/8/2016 7:00:00 PM,1/8/2016 2:00:00 PM,RTO,RTO,RTO,RTO,95194.996,True
1/8/2016 8:00:00 PM,1/8/2016 3:00:00 PM,RTO,RTO,RTO,RTO,94607.994,True
1/8/2016 9:00:00 PM,1/8/2016 4:00:00 PM,RTO,RTO,RTO,RTO,96065.842,True
1/8/2016 10:00:00 PM,1/8/2016 5:00:00 PM,RTO,RTO,RTO,RTO,99775.588,True
1/8/2016 11:00:00 PM,1/8/2016 6:00:00 PM,RTO,RTO,RTO,RTO,99644.971,True
1/9/2016 12:00:00 AM,1/8/2016 7:00:00 PM,RTO,RTO,RTO,RTO,97518.769,True
1/9/2016 1:00:00 AM,1/8/2016 8:00:00 PM,RTO,RTO,RTO,RTO,95058.200,True
1/9/2016 2:00:00 AM,1/8/2016 9:00:00 PM,RTO,RTO,RTO,RTO,91718.094,True
1/9/2016 3:00:00 AM,1/8/2016 10:00:00 PM,RTO,RTO,RTO,RTO,87031.327,True
1/9/2016 4:00:00 AM,1/8/2016 11:00:00 PM,RTO,RTO,RTO,RTO,81649.148,True
1/9/2016 5:00:00 AM,1/9/2016 12:00:00 AM,RTO,RTO,RTO,RTO,77400.478,True
1/9/2016 6:00:00 AM,1/9/2016 1:00:00 AM,RTO,RTO,RTO,RTO,74708.791,True
1/9/2016 7:00:00 AM,1/9/2016 2:00:00 AM,RTO,RTO,RTO,RTO,73121.736,True
1/9/2016 8:00:00 AM,1/9/2016 3:00:00 AM,RTO,RTO,RTO,RTO,72537.041,True
1/9/2016 9:00:00 AM,1/9/2016 4:00:00 AM,RTO,RTO,RTO,RTO,72944.716,True
1/9/2016 10:00:00 AM,1/9/2016 5:00:00 AM,RTO,RTO,RTO,RTO,74550.082,True
1/9/2016 11:00:00 AM,1/9/2016 6:00:00 AM,RTO,RTO,RTO,RTO,77386.752,True
1/9/2016 12:00:00 PM,1/9/2016 7:00:00 AM,RTO,RTO,RTO,RTO,80861.814,True
1/9/2016 1:00:00 PM,1/9/2016 8:00:00 AM,RTO,RTO,RTO,RTO,83633.203,True
1/9/2016 2:00:00 PM,1/9/2016 9:00:00 AM,RTO,RTO,RTO,RTO,85716.787,True
1/9/2016 3:00:00 PM,1/9/2016 10:00:00 AM,RTO,RTO,RTO,RTO,86503.422,True
1/9/2016 4:00:00 PM,1/9/2016 11:00:00 AM,RTO,RTO,RTO,RTO,86189.704,True
1/9/2016 5:00:00 PM,1/9/2016 12:00:00 PM,RTO,RTO,RTO,RTO,84967.798,True
1/9/2016 6:00:00 PM,1/9/2016 1:00:00 PM,RTO,RTO,RTO,RTO,83741.292,True
1/9/2016 7:00:00 PM,1/9/2016 2:00:00 PM,RTO,RTO,RTO,RTO,82779.153,True
1/9/2016 8:00:00 PM,1/9/2016 3:00:00 PM,RTO,RTO,RTO,RTO,82911.919,True
1/9/2016 9:00:00 PM,1/9/2016 4:00:00 PM,RTO,RTO,RTO,RTO,84780.556,True
1/9/2016 10:00:00 PM,1/9/2016 5:00:00 PM,RTO,RTO,RTO,RTO,89320.429,True
1/9/2016 11:00:00 PM,1/9/2016 6:00:00 PM,RTO,RTO,RTO,RTO,90292.731,True
1/10/2016 12:00:00 AM,1/9/2016 7:00:00 PM,RTO,RTO,RTO,RTO,89157.180,True
1/10/2016 1:00:00 AM,1/9/2016 8:00:00 PM,RTO,RTO,RTO,RTO,87431.970,True
1/10/2016 2:00:00 AM,1/9/2016 9:00:00 PM,RTO,RTO,RTO,RTO,84825.803,True
1/10/2016 3:00:00 AM,1/9/2016 10:00:00 PM,RTO,RTO,RTO,RTO,81266.181,True
1/10/2016 4:00:00 AM,1/9/2016 11:00:00 PM,RTO,RTO,RTO,RTO,77260.282,True
1/10/2016 5:00:00 AM,1/10/2016 12:00:00 AM,RTO,RTO,RTO,RTO,73912.791,True
1/10/2016 6:00:00 AM,1/10/2016 1:00:00 AM,RTO,RTO,RTO,RTO,71194.857,True
1/10/2016 7:00:00 AM,1/10/2016 2:00:00 AM,RTO,RTO,RTO,RTO,69452.290,True
1/10/2016 8:00:00 AM,1/10/2016 3:00:00 AM,RTO,RTO,RTO,RTO,68748.515,True
1/10/2016 9:00:00 AM,1/10/2016 4:00:00 AM,RTO,RTO,RTO,RTO,68685.412,True
1/10/2016 10:00:00 AM,1/10/2016 5:00:00 AM,RTO,RTO,RTO,RTO,69754.467,True
1/10/2016 11:00:00 AM,1/10/2016 6:00:00 AM,RTO,RTO,RTO,RTO,72059.019,True
1/10/2016 12:00:00 PM,1/10/2016 7:00:00 AM,RTO,RTO,RTO,RTO,75061.677,True
1/10/2016 1:00:00 PM,1/10/2016 8:00:00 AM,RTO,RTO,RTO,RTO,77846.200,True
1/10/2016 2:00:00 PM,1/10/2016 9:00:00 AM,RTO,RTO,RTO,RTO,80900.237,True
1/10/2016 3:00:00 PM,1/10/2016 10:00:00 AM,RTO,RTO,RTO,RTO,82721.483,True
1/10/2016 4:00:00 PM,1/10/2016 11:00:00 AM,RTO,RTO,RTO,RTO,83834.356,True
1/10/2016 5:00:00 PM,1/10/2016 12:00:00 PM,RTO,RTO,RTO,RTO,84520.111,True
1/10/2016 6:00:00 PM,1/10/2016 1:00:00 PM,RTO,RTO,RTO,RTO,84834.532,True
1/10/2016 7:00:00 PM,1/10/2016 2:00:00 PM,RTO,RTO,RTO,RTO,84964.611,True
1/10/2016 8:00:00 PM,1/10/2016 3:00:00 PM,RTO,RTO,RTO,RTO,85980.909,True
1/10/2016 9:00:00 PM,1/10/2016 4:00:00 PM,RTO,RTO,RTO,RTO,89113.347,True
1/10/2016 10:00:00 PM,1/10/2016 5:00:00 PM,RTO,RTO,RTO,RTO,95368.926,True
1/10/2016 11:00:00 PM,1/10/2016 6:00:00 PM,RTO,RTO,RTO,RTO,99024.252,True
1/11/2016 12:00:00 AM,1/10/2016 7:00:00 PM,RTO,RTO,RTO,RTO,99269.131,True
1/11/2016 1:00:00 AM,1/10/2016 8:00:00 PM,RTO,RTO,RTO,RTO,98706.179,True
1/11/2016 2:00:00 AM,1/10/2016 9:00:00 PM,RTO,RTO,RTO,RTO,96345.188,True
1/11/2016 3:00:00 AM,1/10/2016 10:00:00 PM,RTO,RTO,RTO,RTO,92616.787,True
1/11/2016 4:00:00 AM,1/10/2016 11:00:00 PM,RTO,RTO,RTO,RTO,88785.388,True
1/11/2016 5:00:00 AM,1/11/2016 12:00:00 AM,RTO,RTO,RTO,RTO,86432.204,True
1/11/2016 6:00:00 AM,1/11/2016 1:00:00 AM,RTO,RTO,RTO,RTO,85710.624,True
1/11/2016 7:00:00 AM,1/11/2016 2:00:00 AM,RTO,RTO,RTO,RTO,86034.664,True
1/11/2016 8:00:00 AM,1/11/2016 3:00:00 AM,RTO,RTO,RTO,RTO,87331.788,True
1/11/2016 9:00:00 AM,1/11/2016 4:00:00 AM,RTO,RTO,RTO,RTO,90729.959,True
1/11/2016 10:00:00 AM,1/11/2016 5:00:00 AM,RTO,RTO,RTO,RTO,97042.209,True
1/11/2016 11:00:00 AM,1/11/2016 6:00:00 AM,RTO,RTO,RTO,RTO,107059.702,True
1/11/2016 12:00:00 PM,1/11/2016 7:00:00 AM,RTO,RTO,RTO,RTO,113324.063,True
1/11/2016 1:00:00 PM,1/11/2016 8:00:00 AM,RTO,RTO,RTO,RTO,112671.545,True
1/11/2016 2:00:00 PM,1/11/2016 9:00:00 AM,RTO,RTO,RTO,RTO,110742.327,True
1/11/2016 3:00:00 PM,1/11/2016 10:00:00 AM,RTO,RTO,RTO,RTO,108994.523,True
1/11/2016 4:00:00 PM,1/11/2016 11:00:00 AM,RTO,RTO,RTO,RTO,107173.670,True
