datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/7/2019 2:00:00 AM,1/6/2019 9:00:00 PM,RTO,RTO,RTO,RTO,89868.966,False
1/7/2019 3:00:00 AM,1/6/2019 10:00:00 PM,RTO,RTO,RTO,RTO,85990.569,False
1/7/2019 4:00:00 AM,1/6/2019 11:00:00 PM,RTO,RTO,RTO,RTO,82361.377,False
1/7/2019 5:00:00 AM,1/7/2019 12:00:00 AM,RTO,RTO,RTO,RTO,79823.544,False
1/7/2019 6:00:00 AM,1/7/2019 1:00:00 AM,RTO,RTO,RTO,RTO,78722.948,False
1/7/2019 7:00:00 AM,1/7/2019 2:00:00 AM,RTO,RTO,RTO,RTO,78683.779,False
1/7/2019 8:00:00 AM,1/7/2019 3:00:00 AM,RTO,RTO,RTO,RTO,79301.031,False
1/7/2019 9:00:00 AM,1/7/2019 4:00:00 AM,RTO,RTO,RTO,RTO,81794.458,False
1/7/2019 10:00:00 AM,1/7/2019 5:00:00 AM,RTO,RTO,RTO,RTO,87502.830,False
1/7/2019 11:00:00 AM,1/7/2019 6:00:00 AM,RTO,RTO,RTO,RTO,96095.875,False
1/7/2019 12:00:00 PM,1/7/2019 7:00:00 AM,RTO,RTO,RTO,RTO,101394.662,False
1/7/2019 1:00:00 PM,1/7/2019 8:00:00 AM,RTO,RTO,RTO,RTO,101652.738,False
1/7/2019 2:00:00 PM,1/7/2019 9:00:00 AM,RTO,RTO,RTO,RTO,100703.464,False
1/7/2019 3:00:00 PM,1/7/2019 10:00:00 AM,RTO,RTO,RTO,RTO,100254.896,False
1/7/2019 4:00:00 PM,1/7/2019 11:00:00 AM,RTO,RTO,RTO,RTO,99223.082,False
1/7/2019 5:00:00 PM,1/7/2019 12:00:00 PM,RTO,RTO,RTO,RTO,98442.814,False
1/7/2019 6:00:00 PM,1/7/2019 1:00:00 PM,RTO,RTO,RTO,RTO,98096.115,False
1/7/2019 7:00:00 PM,1/7/2019 2:00:00 PM,RTO,RTO,RTO,RTO,97709.785,False
1/7/2019 8:00:00 PM,1/7/2019 3:00:00 PM,RTO,RTO,RTO,RTO,97780.847,False
1/7/2019 9:00:00 PM,1/7/2019 4:00:00 PM,RTO,RTO,RTO,RTO,99579.613,False
1/7/2019 10:00:00 PM,1/7/2019 5:00:00 PM,RTO,RTO,RTO,RTO,103880.732,False
1/7/2019 11:00:00 PM,1/7/2019 6:00:00 PM,RTO,RTO,RTO,RTO,104649.949,False
1/8/2019 12:00:00 AM,1/7/2019 7:00:00 PM,RTO,RTO,RTO,RTO,103106.696,False
1/8/2019 1:00:00 AM,1/7/2019 8:00:00 PM,RTO,RTO,RTO,RTO,100618.767,False
1/8/2019 2:00:00 AM,1/7/2019 9:00:00 PM,RTO,RTO,RTO,RTO,96191.234,False
1/8/2019 3:00:00 AM,1/7/2019 10:00:00 PM,RTO,RTO,RTO,RTO,90815.967,False
1/8/2019 4:00:00 AM,1/7/2019 11:00:00 PM,RTO,RTO,RTO,RTO,85062.504,False
1/8/2019 5:00:00 AM,1/8/2019 12:00:00 AM,RTO,RTO,RTO,RTO,80987.798,False
1/8/2019 6:00:00 AM,1/8/2019 1:00:00 AM,RTO,RTO,RTO,RTO,78691.081,False
1/8/2019 7:00:00 AM,1/8/2019 2:00:00 AM,RTO,RTO,RTO,RTO,77400.801,False
1/8/2019 8:00:00 AM,1/8/2019 3:00:00 AM,RTO,RTO,RTO,RTO,77164.071,False
1/8/2019 9:00:00 AM,1/8/2019 4:00:00 AM,RTO,RTO,RTO,RTO,78585.580,False
1/8/2019 10:00:00 AM,1/8/2019 5:00:00 AM,RTO,RTO,RTO,RTO,83363.679,False
1/8/2019 11:00:00 AM,1/8/2019 6:00:00 AM,RTO,RTO,RTO,RTO,91414.162,False
1/8/2019 12:00:00 PM,1/8/2019 7:00:00 AM,RTO,RTO,RTO,RTO,96200.393,False
1/8/2019 1:00:00 PM,1/8/2019 8:00:00 AM,RTO,RTO,RTO,RTO,96060.025,False
1/8/2019 2:00:00 PM,1/8/2019 9:00:00 AM,RTO,RTO,RTO,RTO,94909.206,False
1/8/2019 3:00:00 PM,1/8/2019 10:00:00 AM,RTO,RTO,RTO,RTO,93911.947,False
1/8/2019 4:00:00 PM,1/8/2019 11:00:00 AM,RTO,RTO,RTO,RTO,92673.667,False
1/8/2019 5:00:00 PM,1/8/2019 12:00:00 PM,RTO,RTO,RTO,RTO,90943.835,False
1/8/2019 6:00:00 PM,1/8/2019 1:00:00 PM,RTO,RTO,RTO,RTO,89889.525,False
1/8/2019 7:00:00 PM,1/8/2019 2:00:00 PM,RTO,RTO,RTO,RTO,88486.037,False
1/8/2019 8:00:00 PM,1/8/2019 3:00:00 PM,RTO,RTO,RTO,RTO,88160.923,False
1/8/2019 9:00:00 PM,1/8/2019 4:00:00 PM,RTO,RTO,RTO,RTO,90326.655,False
1/8/2019 10:00:00 PM,1/8/2019 5:00:00 PM,RTO,RTO,RTO,RTO,95475.631,False
1/8/2019 11:00:00 PM,1/8/2019 6:00:00 PM,RTO,RTO,RTO,RTO,97489.402,False
1/9/2019 12:00:00 AM,1/8/2019 7:00:00 PM,RTO,RTO,RTO,RTO,96674.472,False
1/9/2019 1:00:00 AM,1/8/2019 8:00:00 PM,RTO,RTO,RTO,RTO,94997.757,False
1/9/2019 2:00:00 AM,1/8/2019 9:00:00 PM,RTO,RTO,RTO,RTO,91775.648,False
1/9/2019 3:00:00 AM,1/8/2019 10:00:00 PM,RTO,RTO,RTO,RTO,86943.926,False
1/9/2019 4:00:00 AM,1/8/2019 11:00:00 PM,RTO,RTO,RTO,RTO,82082.673,False
1/9/2019 5:00:00 AM,1/9/2019 12:00:00 AM,RTO,RTO,RTO,RTO,78757.684,False
1/9/2019 6:00:00 AM,1/9/2019 1:00:00 AM,RTO,RTO,RTO,RTO,77059.544,False
1/9/2019 7:00:00 AM,1/9/2019 2:00:00 AM,RTO,RTO,RTO,RTO,76785.327,False
1/9/2019 8:00:00 AM,1/9/2019 3:00:00 AM,RTO,RTO,RTO,RTO,77411.790,False
1/9/2019 9:00:00 AM,1/9/2019 4:00:00 AM,RTO,RTO,RTO,RTO,79732.567,False
1/9/2019 10:00:00 AM,1/9/2019 5:00:00 AM,RTO,RTO,RTO,RTO,85469.863,False
1/9/2019 11:00:00 AM,1/9/2019 6:00:00 AM,RTO,RTO,RTO,RTO,94385.056,False
1/9/2019 12:00:00 PM,1/9/2019 7:00:00 AM,RTO,RTO,RTO,RTO,99955.400,False
1/9/2019 1:00:00 PM,1/9/2019 8:00:00 AM,RTO,RTO,RTO,RTO,100004.984,False
1/9/2019 2:00:00 PM,1/9/2019 9:00:00 AM,RTO,RTO,RTO,RTO,99058.815,False
1/9/2019 3:00:00 PM,1/9/2019 10:00:00 AM,RTO,RTO,RTO,RTO,98433.306,False
1/9/2019 4:00:00 PM,1/9/2019 11:00:00 AM,RTO,RTO,RTO,RTO,98248.603,False
1/9/2019 5:00:00 PM,1/9/2019 12:00:00 PM,RTO,RTO,RTO,RTO,98362.201,False
1/9/2019 6:00:00 PM,1/9/2019 1:00:00 PM,RTO,RTO,RTO,RTO,98847.834,False
1/9/2019 7:00:00 PM,1/9/2019 2:00:00 PM,RTO,RTO,RTO,RTO,99145.937,False
1/9/2019 8:00:00 PM,1/9/2019 3:00:00 PM,RTO,RTO,RTO,RTO,100386.095,False
1/9/2019 9:00:00 PM,1/9/2019 4:00:00 PM,RTO,RTO,RTO,RTO,103340.856,False
1/9/2019 10:00:00 PM,1/9/2019 5:00:00 PM,RTO,RTO,RTO,RTO,108570.944,False
1/9/2019 11:00:00 PM,1/9/2019 6:00:00 PM,RTO,RTO,RTO,RTO,110615.536,False
1/10/2019 12:00:00 AM,1/9/2019 7:00:00 PM,RTO,RTO,RTO,RTO,109902.323,False
1/10/2019 1:00:00 AM,1/9/2019 8:00:00 PM,RTO,RTO,RTO,RTO,108559.766,False
1/10/2019 2:00:00 AM,1/9/2019 9:00:00 PM,RTO,RTO,RTO,RTO,105400.473,False
1/10/2019 3:00:00 AM,1/9/2019 10:00:00 PM,RTO,RTO,RTO,RTO,100387.170,False
1/10/2019 4:00:00 AM,1/9/2019 11:00:00 PM,RTO,RTO,RTO,RTO,95601.405,False
1/10/2019 5:00:00 AM,1/10/2019 12:00:00 AM,RTO,RTO,RTO,RTO,92660.296,False
1/10/2019 6:00:00 AM,1/10/2019 1:00:00 AM,RTO,RTO,RTO,RTO,91215.394,False
1/10/2019 7:00:00 AM,1/10/2019 2:00:00 AM,RTO,RTO,RTO,RTO,91033.502,False
1/10/2019 8:00:00 AM,1/10/2019 3:00:00 AM,RTO,RTO,RTO,RTO,91495.714,False
1/10/2019 9:00:00 AM,1/10/2019 4:00:00 AM,RTO,RTO,RTO,RTO,93890.215,False
1/10/2019 10:00:00 AM,1/10/2019 5:00:00 AM,RTO,RTO,RTO,RTO,99313.623,False
1/10/2019 11:00:00 AM,1/10/2019 6:00:00 AM,RTO,RTO,RTO,RTO,107775.174,False
1/10/2019 12:00:00 PM,1/10/2019 7:00:00 AM,RTO,RTO,RTO,RTO,113021.387,False
1/10/2019 1:00:00 PM,1/10/2019 8:00:00 AM,RTO,RTO,RTO,RTO,112413.292,False
1/10/2019 2:00:00 PM,1/10/2019 9:00:00 AM,RTO,RTO,RTO,RTO,110380.297,False
1/10/2019 3:00:00 PM,1/10/2019 10:00:00 AM,RTO,RTO,RTO,RTO,109207.735,False
1/10/2019 4:00:00 PM,1/10/2019 11:00:00 AM,RTO,RTO,RTO,RTO,107779.406,False
1/10/2019 5:00:00 PM,1/10/2019 12:00:00 PM,RTO,RTO,RTO,RTO,106584.327,False
1/10/2019 6:00:00 PM,1/10/2019 1:00:00 PM,RTO,RTO,RTO,RTO,105506.071,False
1/10/2019 7:00:00 PM,1/10/2019 2:00:00 PM,RTO,RTO,RTO,RTO,104598.341,False
1/10/2019 8:00:00 PM,1/10/2019 3:00:00 PM,RTO,RTO,RTO,RTO,104749.566,False
1/10/2019 9:00:00 PM,1/10/2019 4:00:00 PM,RTO,RTO,RTO,RTO,107470.824,False
1/10/2019 10:00:00 PM,1/10/2019 5:00:00 PM,RTO,RTO,RTO,RTO,113326.571,False
1/10/2019 11:00:00 PM,1/10/2019 6:00:00 PM,RTO,RTO,RTO,RTO,115465.312,False
1/11/2019 12:00:00 AM,1/10/2019 7:00:00 PM,RTO,RTO,RTO,RTO,114566.661,False
1/11/2019 1:00:00 AM,1/10/2019 8:00:00 PM,RTO,RTO,RTO,RTO,113202.744,False
1/11/2019 2:00:00 AM,1/10/2019 9:00:00 PM,RTO,RTO,RTO,RTO,109866.935,False
1/11/2019 3:00:00 AM,1/10/2019 10:00:00 PM,RTO,RTO,RTO,RTO,104439.100,False
1/11/2019 4:00:00 AM,1/10/2019 11:00:00 PM,RTO,RTO,RTO,RTO,99414.882,False
1/11/2019 5:00:00 AM,1/11/2019 12:00:00 AM,RTO,RTO,RTO,RTO,96030.544,False
1/11/2019 6:00:00 AM,1/11/2019 1:00:00 AM,RTO,RTO,RTO,RTO,94447.448,False
1/11/2019 7:00:00 AM,1/11/2019 2:00:00 AM,RTO,RTO,RTO,RTO,93770.459,False
1/11/2019 8:00:00 AM,1/11/2019 3:00:00 AM,RTO,RTO,RTO,RTO,94136.278,False
1/11/2019 9:00:00 AM,1/11/2019 4:00:00 AM,RTO,RTO,RTO,RTO,96274.410,False
1/11/2019 10:00:00 AM,1/11/2019 5:00:00 AM,RTO,RTO,RTO,RTO,101547.039,False
1/11/2019 11:00:00 AM,1/11/2019 6:00:00 AM,RTO,RTO,RTO,RTO,109578.515,False
1/11/2019 12:00:00 PM,1/11/2019 7:00:00 AM,RTO,RTO,RTO,RTO,114796.158,False
1/11/2019 1:00:00 PM,1/11/2019 8:00:00 AM,RTO,RTO,RTO,RTO,113420.186,False
1/11/2019 2:00:00 PM,1/11/2019 9:00:00 AM,RTO,RTO,RTO,RTO,110270.814,False
1/11/2019 3:00:00 PM,1/11/2019 10:00:00 AM,RTO,RTO,RTO,RTO,107731.508,False
1/11/2019 4:00:00 PM,1/11/2019 11:00:00 AM,RTO,RTO,RTO,RTO,105256.300,False
